pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate
12151|L|blau|Nike|29.14|1|7|21|1|2017-11-22
12152|M|grau|Nike|126.93|9|10|22|1|2017-10-01
12153|L|blau|Under Armour|25.33|15|16||1|2017-10-01
12153|XL|blau|Under Armour|25.33|15|16||1|2017-10-01
12158|S|blau|Jako|18.98|1|7|25|1|2017-10-01
12161|0 ( Bambini )|schwarz|Jako|6.28|1|7|12|2|2017-10-01
12161|1 ( Junior)|schwarz|Jako|6.28|1|7|12|1|2017-10-01
12161|2 ( Senior )|schwarz|Jako|6.28|1|7|12|1|2017-10-01
12163|S|schwarz|adidas|107.88|9|10|22|1|2017-10-01
12164|164|schwarz|Jako|35.49|1|7|21|1|2017-10-01
12172|L|schwarz|PUMA|50.73|15|33||2|2017-12-22
12172|M|schwarz|PUMA|50.73|15|33||5|2017-12-22
12175|40,5|grau|Reebok|82.48|9|18|32|1|2017-10-01
12176|40|blau|Nike|95.18|1|2|6|1|2017-10-01
12176|42|blau|Nike|95.18|1|2|6|1|2017-10-01
12176|43|blau|Nike|95.18|1|2|6|1|2017-10-01
12176|44|blau|Nike|95.18|1|2|6|2|2017-10-01
12176|45,5|blau|Nike|95.18|1|2|6|1|2017-10-01
12176|46|blau|Nike|95.18|1|2|6|1|2017-10-01
12177|S|grau|Nike|114.23|9|10|35|1|2017-12-08
12179|41|schwarz|Nike|279.33|1|2|3|1|2017-10-01
12179|42|schwarz|Nike|279.33|1|2|3|4|2017-10-01
12179|42,5|schwarz|Nike|279.33|1|2|3|5|2017-10-01
12179|43|schwarz|Nike|279.33|1|2|3|1|2017-10-01
12179|44,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
12179|45,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
12179|46|schwarz|Nike|279.33|1|2|3|1|2017-10-01
12179|47|schwarz|Nike|279.33|1|2|3|2|2017-10-01
12180|42,5|gruen|Nike|304.73|1|2|3|3|2017-10-01
12180|43|gruen|Nike|304.73|1|2|3|1|2017-10-01
12180|44,5|gruen|Nike|304.73|1|2|3|2|2017-10-01
12183|3XL|rot|PUMA|50.73|1|7|20|1|2017-10-01
12183|L|rot|PUMA|50.73|1|7|20|2|2017-10-01
12183|M|rot|PUMA|50.73|1|7|20|1|2017-10-01
12183|S|rot|PUMA|50.73|1|7|20|1|2017-10-01
12187|M|blau|adidas|63.43|1|7|22|1|2017-10-19
12188|40|gruen|PUMA|88.83|1|2|3|1|2017-10-01
12189|L|schwarz|PUMA|50.73|1|7|16|4|2017-10-01
12189|M|schwarz|PUMA|50.73|1|7|16|2|2017-10-01
12189|XL|schwarz|PUMA|50.73|1|7|16|1|2017-10-01
12192|M|schwarz|adidas|44.38|9|10|23|1|2017-10-01
12193|L ( 152-158 )|blau|Nike|44.38|1|7|14|1|2017-10-01
12193|XL ( 158-170 )|blau|Nike|44.38|1|7|14|1|2017-10-01
12195|XS ( 32/34 )|weiss|Nike|57.08|9|10|29|1|2017-10-01
12196|L|grau|Nike|101.53|9|10|22|5|2017-12-06
12197|XL ( 158-170 )|rot|Nike|82.48|1|7|31|3|2017-10-01
12199|M|schwarz|adidas|228.53|9|10|14|1|2017-10-01
12200|43|schwarz|Nike|203.13|9|18|32|1|2017-10-01
12200|44|schwarz|Nike|203.13|9|18|32|2|2017-10-01
12202|39|schwarz|Nike|114.23|1|2|4|2|2017-12-14
12202|40|schwarz|Nike|114.23|1|2|4|1|2017-12-14
12202|41|schwarz|Nike|114.23|1|2|4|6|2017-12-14
12202|42|schwarz|Nike|114.23|1|2|4|14|2017-12-14
12202|42,5|schwarz|Nike|114.23|1|2|4|16|2017-12-14
12202|43|schwarz|Nike|114.23|1|2|4|11|2017-12-14
12202|44|schwarz|Nike|114.23|1|2|4|19|2017-12-14
12202|44,5|schwarz|Nike|114.23|1|2|4|10|2017-12-14
12202|45|schwarz|Nike|114.23|1|2|4|4|2017-12-14
12202|45,5|schwarz|Nike|114.23|1|2|4|2|2017-12-14
12202|46|schwarz|Nike|114.23|1|2|4|12|2017-12-14
12202|47|schwarz|Nike|114.23|1|2|4|9|2017-12-14
12202|47,5|schwarz|Nike|114.23|1|2|4|4|2017-12-14
12205|42|schwarz|adidas|139.63|9|18|32|2|2017-10-01
12205|42 2/3|schwarz|adidas|139.63|9|18|32|1|2017-10-01
12205|43 1/3|schwarz|adidas|139.63|9|18|32|2|2017-10-01
12205|44 2/3|schwarz|adidas|139.63|9|18|32|2|2017-10-01
12205|46|schwarz|adidas|139.63|9|18|32|1|2017-10-01
12207|2XL|rot|Nike|76.13|1|7|22|1|2017-10-01
12207|L|rot|Nike|76.13|1|7|22|3|2017-10-01
12207|M|rot|Nike|76.13|1|7|22|8|2017-10-01
12207|S|rot|Nike|76.13|1|7|22|1|2017-10-01
12207|XL|rot|Nike|76.13|1|7|22|1|2017-10-01
12209|L|rot|PUMA|63.43|1|7|22|1|2017-10-01
12211|38,5|grau|Nike|190.43|1|37|6|1|2017-10-01
12213|3XL|rot|Jako|41.84|1|7|22|1|2017-10-01
12214|M|blau|Nike|126.93|9|10|22|1|2017-10-01
12214|S|blau|Nike|126.93|9|10|22|1|2017-10-01
12217|40|blau|Nike|95.18|1|2|3|1|2017-10-01
12217|41|blau|Nike|95.18|1|2|3|1|2017-10-01
12217|42|blau|Nike|95.18|1|2|3|2|2017-10-01
12217|42,5|blau|Nike|95.18|1|2|3|1|2017-10-01
12217|44|blau|Nike|95.18|1|2|3|1|2017-10-01
12217|44,5|blau|Nike|95.18|1|2|3|1|2017-10-01
12217|45,5|blau|Nike|95.18|1|2|3|2|2017-10-01
12218|3 ( 39-42 )|blau|PUMA|10.09|1|7|13|4|2017-11-20
12218|4 ( 43-46 )|blau|PUMA|10.09|1|7|13|1|2017-11-20
12219|40,5|schwarz|PUMA|126.93|1|2|5|1|2017-10-01
12219|43|schwarz|PUMA|126.93|1|2|5|1|2017-10-01
12219|46,5|schwarz|PUMA|126.93|1|2|5|1|2017-10-01
12220|39 1/3|blau|adidas|88.83|1|2|6|1|2017-10-01
12221|M|blau|PUMA|38.03|15|16||1|2017-12-27
12228|L|rot|Nike|38.03|1|7|25|1|2017-10-01
12228|M|rot|Nike|38.03|1|7|25|1|2017-10-01
12228|S|rot|Nike|38.03|1|7|25|2|2017-10-01
12228|XL|rot|Nike|38.03|1|7|25|1|2017-10-01
12229|L ( 152-158 )|gelb|Nike|22.79|1|7|21|1|2017-10-01
12229|M ( 140-152 )|gelb|Nike|22.79|1|7|21|3|2017-10-01
12229|S ( 128-140 )|gelb|Nike|22.79|1|7|21|1|2017-10-01
12229|XL ( 158-170 )|gelb|Nike|22.79|1|7|21|7|2017-10-01
12230|39|schwarz|Nike|82.48|1|2|3|2|2017-10-01
12230|40|schwarz|Nike|82.48|1|2|3|2|2017-10-01
12230|40,5|schwarz|Nike|82.48|1|2|3|1|2017-10-01
12230|41|schwarz|Nike|82.48|1|2|3|3|2017-10-01
12230|42|schwarz|Nike|82.48|1|2|3|3|2017-10-01
12230|42,5|schwarz|Nike|82.48|1|2|3|5|2017-10-01
12230|43|schwarz|Nike|82.48|1|2|3|14|2017-10-01
12230|44|schwarz|Nike|82.48|1|2|3|15|2017-10-01
12230|44,5|schwarz|Nike|82.48|1|2|3|10|2017-10-01
12230|45|schwarz|Nike|82.48|1|2|3|6|2017-10-01
12230|45,5|schwarz|Nike|82.48|1|2|3|2|2017-10-01
12230|46|schwarz|Nike|82.48|1|2|3|2|2017-10-01
12230|47|schwarz|Nike|82.48|1|2|3|3|2017-10-01
12230|47,5|schwarz|Nike|82.48|1|2|3|3|2017-10-01
12236|2XL|schwarz|PUMA|44.38|15|33||1|2017-10-01
12236|L|schwarz|PUMA|44.38|15|33||2|2017-10-01
12236|M|schwarz|PUMA|44.38|15|33||2|2017-10-01
12236|S|schwarz|PUMA|44.38|15|33||1|2017-10-01
12236|XL|schwarz|PUMA|44.38|15|33||1|2017-10-01
12238|L|schwarz|Under Armour|44.38|15|33||2|2017-10-01
12238|M|schwarz|Under Armour|44.38|15|33||4|2017-10-01
12238|S|schwarz|Under Armour|44.38|15|33||3|2017-10-01
12238|XL|schwarz|Under Armour|44.38|15|33||4|2017-10-01
12240|40|blau|Nike|215.83|1|2|3|2|2017-10-01
12240|40,5|blau|Nike|215.83|1|2|3|1|2017-10-01
12240|41|blau|Nike|215.83|1|2|3|3|2017-10-01
12240|42|blau|Nike|215.83|1|2|3|1|2017-10-01
12240|43|blau|Nike|215.83|1|2|3|1|2017-10-01
12240|44|blau|Nike|215.83|1|2|3|2|2017-10-01
12240|44,5|blau|Nike|215.83|1|2|3|1|2017-10-01
12240|45|blau|Nike|215.83|1|2|3|1|2017-10-01
12240|45,5|blau|Nike|215.83|1|2|3|1|2017-10-01
12240|46|blau|Nike|215.83|1|2|3|1|2017-10-01
12250|44|grau|Nike|158.68|9|18|32|7|2017-10-01
12250|45|grau|Nike|158.68|9|18|32|4|2017-10-01
12250|46|grau|Nike|158.68|9|18|32|1|2017-10-01
12254|140/152|weiss|Jako|31.68|15|33||1|2017-10-01
12254|164/176|weiss|Jako|31.68|15|33||2|2017-10-01
12255|S|schwarz|Erima|48.19|15|33||1|2017-10-01
12259|L|schwarz|Nike|82.48|9|10|14|1|2017-11-10
12261|38|beige|PUMA|139.63|9|36|32|1|2017-10-01
12261|38,5|beige|PUMA|139.63|9|36|32|1|2017-10-01
12263|L|gruen|adidas|25.33|1|7|8|3|2017-10-01
12263|M|gruen|adidas|25.33|1|7|8|2|2017-10-01
12263|XL|gruen|adidas|25.33|1|7|8|1|2017-10-01
12264|2XL|schwarz|PUMA|22.79|1|7|8|1|2017-10-01
12264|3XL|schwarz|PUMA|22.79|1|7|8|1|2017-10-01
12264|L|schwarz|PUMA|22.79|1|7|8|4|2017-10-01
12264|M|schwarz|PUMA|22.79|1|7|8|7|2017-10-01
12264|S|schwarz|PUMA|22.79|1|7|8|1|2017-10-01
12264|XL|schwarz|PUMA|22.79|1|7|8|1|2017-10-01
12268|41|blau|Nike|304.73|1|2|3|4|2017-11-10
12268|42|blau|Nike|304.73|1|2|3|5|2017-11-10
12268|42,5|blau|Nike|304.73|1|2|3|1|2017-11-10
12268|43|blau|Nike|304.73|1|2|3|3|2017-11-10
12268|44|blau|Nike|304.73|1|2|3|3|2017-11-10
12268|44,5|blau|Nike|304.73|1|2|3|1|2017-11-10
12268|45|blau|Nike|304.73|1|2|3|8|2017-11-10
12268|45,5|blau|Nike|304.73|1|2|3|5|2017-11-10
12268|46|blau|Nike|304.73|1|2|3|1|2017-11-10
12269|2XL|blau|adidas|38.03|1|7|21|1|2017-10-01
12269|XL|blau|adidas|38.03|1|7|21|1|2017-10-01
12270|L|blau|adidas|69.78|1|7|20|1|2017-10-01
12273|45 1/3|weiss|adidas|101.53|1|2|5|1|2017-10-01
12275|40|grau|Nike|139.63|9|37|32|1|2017-10-01
12276|L|schwarz|Jako|50.73|1|7|16|1|2017-10-01
12278|46|orange|Nike|95.18|1|2|6|1|2017-10-01
12283|40,5|blau|Nike|228.53|1|2|39|1|2017-10-01
12283|41|blau|Nike|228.53|1|2|39|1|2017-10-01
12283|42,5|blau|Nike|228.53|1|2|39|2|2017-10-01
12283|43|blau|Nike|228.53|1|2|39|5|2017-10-01
12283|44|blau|Nike|228.53|1|2|39|1|2017-10-01
12283|44,5|blau|Nike|228.53|1|2|39|1|2017-10-01
12283|45|blau|Nike|228.53|1|2|39|1|2017-10-01
12283|45,5|blau|Nike|228.53|1|2|39|2|2017-10-01
12284|L|rot|Nike|38.03|1|7|22|1|2017-11-23
12284|M|rot|Nike|38.03|1|7|22|3|2017-11-23
12287|YXL 157,5-167,5|schwarz|Under Armour|38.03|15|16||1|2017-10-01
12288|37,5|beige|Nike|107.88|9|36|32|1|2017-10-01
12288|38|beige|Nike|107.88|9|36|32|1|2017-10-01
12288|39|beige|Nike|107.88|9|36|32|1|2017-10-01
12288|40|beige|Nike|107.88|9|36|32|1|2017-10-01
12288|40,5|beige|Nike|107.88|9|36|32|5|2017-10-01
12288|41|beige|Nike|107.88|9|36|32|3|2017-10-01
12288|42|beige|Nike|107.88|9|36|32|1|2017-10-01
12291|44|gruen|New Balance|152.33|1|2|3|1|2017-10-01
12292|42|lila|Nike|95.18|1|2|39|1|2017-10-01
12295|128|rot|PUMA|44.38|1|7|14|2|2017-10-01
12295|140|rot|PUMA|44.38|1|7|14|2|2017-10-01
12295|152|rot|PUMA|44.38|1|7|14|9|2017-10-01
12295|164|rot|PUMA|44.38|1|7|14|1|2017-10-01
12295|176|rot|PUMA|44.38|1|7|14|2|2017-10-01
12296|35/38|weiss|PUMA|10.09|9|10|11|2|2017-10-01
12296|39/42|weiss|PUMA|10.09|9|10|11|5|2017-10-01
12296|43/46|weiss|PUMA|10.09|9|10|11|5|2017-10-01
12299|L ( 152-158 )|gelb|Nike|38.03|1|7|21|1|2017-10-01
12301|46 2/3|gruen|adidas|114.23|9|18|32|1|2017-10-01
12302|L ( 42-46 )|gelb|Nike|12.63|1|7|13|2|2017-11-23
12302|M ( 38-42 )|gelb|Nike|12.63|1|7|13|4|2017-11-23
12302|S ( 34-38 )|gelb|Nike|12.63|1|7|13|2|2017-11-23
12317|42|blau|Nike|114.23|1|2|5|1|2017-10-01
12317|42,5|blau|Nike|114.23|1|2|5|2|2017-10-01
12317|43|blau|Nike|114.23|1|2|5|2|2017-10-01
12317|44|blau|Nike|114.23|1|2|5|2|2017-10-01
12317|44,5|blau|Nike|114.23|1|2|5|1|2017-10-01
12317|45|blau|Nike|114.23|1|2|5|1|2017-10-01
12317|45,5|blau|Nike|114.23|1|2|5|1|2017-10-01
12319|L|weiss|PUMA|63.43|15|33||1|2017-10-01
12319|M|weiss|PUMA|63.43|15|33||1|2017-10-01
12319|S|weiss|PUMA|63.43|15|33||2|2017-10-01
12321|39 1/3|braun|adidas|114.23|9|36|32|1|2017-10-01
12323|42,5|rot|Nike|177.73|9|18|32|1|2017-10-01
12323|45|rot|Nike|177.73|9|18|32|1|2017-10-01
12324|L|schwarz|adidas|76.13|1|7|14|5|2017-10-01
12324|M|schwarz|adidas|76.13|1|7|14|5|2017-10-01
12324|S|schwarz|adidas|76.13|1|7|14|1|2017-10-01
12324|XL|schwarz|adidas|76.13|1|7|14|1|2017-10-01
12326|42,5|schwarz|Nike|114.23|9|18|32|4|2017-12-07
12328|2XL|orange|Nike|25.33|1|7|21|1|2017-10-01
12328|L|orange|Nike|25.33|1|7|21|16|2017-10-01
12328|M|orange|Nike|25.33|1|7|21|5|2017-10-01
12328|S|orange|Nike|25.33|1|7|21|6|2017-10-01
12328|XL|orange|Nike|25.33|1|7|21|1|2017-10-01
12334|L|schwarz|Erima|13.9|1|7|25|2|2017-10-01
12334|M|schwarz|Erima|13.9|1|7|25|6|2017-10-01
12334|S|schwarz|Erima|13.9|1|7|25|1|2017-10-01
12337|39,5|grau|Asics|107.88|9|36|32|1|2017-10-01
12340|L|schwarz|Nike|63.43|9|10|35|1|2017-10-06
12340|M|schwarz|Nike|63.43|9|10|35|4|2017-10-06
12340|S|schwarz|Nike|63.43|9|10|35|1|2017-10-06
12340|XL|schwarz|Nike|63.43|9|10|35|1|2017-10-06
12348|35|weiss|adidas|57.08|1|37|5|1|2017-10-01
12352|41 1/3|gelb|adidas|380.93|1|2|4|2|2017-10-01
12352|42|gelb|adidas|380.93|1|2|4|1|2017-10-01
12352|42 2/3|gelb|adidas|380.93|1|2|4|1|2017-10-01
12352|43 1/3|gelb|adidas|380.93|1|2|4|1|2017-10-01
12354|43|orange|Mizuno|380.93|1|2|3|1|2017-10-01
12354|44|orange|Mizuno|380.93|1|2|3|1|2017-10-01
12355|M ( 38-42 )|schwarz|Nike|12.63|9|10|11|1|2017-10-01
12358|L|blau|Uhlsport|44.38|1|7|16|1|2017-10-01
12359|40|schwarz|adidas|126.93|1|2|4|1|2017-10-01
12359|41 1/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
12359|42 2/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
12359|44 2/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
12359|45 1/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
12359|46 2/3|schwarz|adidas|126.93|1|2|4|2|2017-10-01
12360|M|schwarz|PUMA|31.68|15|16||1|2017-10-01
12360|S|schwarz|PUMA|31.68|15|16||1|2017-10-01
12360|XL|schwarz|PUMA|31.68|15|16||3|2017-10-01
12362|42,5|blau|Converse|82.48|9|18|32|1|2017-10-01
12362|44,5|blau|Converse|82.48|9|18|32|2|2017-10-01
12366|S ( 128-140 )|grau|Nike|44.38|1|7|16|1|2017-10-01
12373|L|blau|Nike|34.22|1|7|21|1|2017-10-01
12373|M|blau|Nike|34.22|1|7|21|1|2017-10-01
12373|XL|blau|Nike|34.22|1|7|21|1|2017-10-01
12375|L|schwarz|Jako|50.73|1|7|16|4|2017-10-01
12375|M|schwarz|Jako|50.73|1|7|16|2|2017-10-01
12375|XL|schwarz|Jako|50.73|1|7|16|1|2017-10-01
12376|2XL|blau|adidas|38.03|15|16||1|2017-11-16
12376|L|blau|adidas|38.03|15|16||2|2017-11-16
12376|M|blau|adidas|38.03|15|16||13|2017-11-16
12376|S|blau|adidas|38.03|15|16||1|2017-11-16
12376|XL|blau|adidas|38.03|15|16||1|2017-11-16
12382|M ( 38/40 )|tuerkis|Nike|57.08|9|10|35|1|2017-10-01
12382|S ( 34/36 )|tuerkis|Nike|57.08|9|10|35|1|2017-10-01
12383|176|blau|PUMA|18.98|1|7|21|1|2017-10-01
12389|152|blau|PUMA|57.08|1|7|22|1|2017-10-01
12393|L ( 42-46 )|weiss|Jordan|17.71|9|10|11|1|2017-10-01
12393|M ( 38-42 )|weiss|Jordan|17.71|9|10|11|1|2017-10-01
12394|L ( 152-158 )|grau|Nike|57.08|9|10|35|1|2017-10-01
12395|164|grau|adidas|63.43|1|7|28|1|2017-11-10
12396|164|weiss|adidas|107.88|1|7|31|1|2017-10-01
12397|2XL|gruen|Nike|63.43|1|7|28|1|2017-10-01
12397|L|gruen|Nike|63.43|1|7|28|4|2017-10-01
12397|M|gruen|Nike|63.43|1|7|28|4|2017-10-01
12397|XL|gruen|Nike|63.43|1|7|28|3|2017-10-01
12401|L|blau|adidas|25.33|1|7|8|11|2017-10-01
12401|M|blau|adidas|25.33|1|7|8|6|2017-10-01
12401|S|blau|adidas|25.33|1|7|8|1|2017-10-01
12401|XL|blau|adidas|25.33|1|7|8|16|2017-10-01
12402|140|blau|PUMA|16.44|1|7|8|1|2017-10-01
12402|164|blau|PUMA|16.44|1|7|8|1|2017-10-01
12402|176|blau|PUMA|16.44|1|7|8|1|2017-10-01
12403|5 ( 47-49 )|gelb|PUMA|16.44|1|7|13|1|2017-10-01
12407|176|schwarz|adidas|50.73|1|7|16|8|2017-10-01
12408|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|3|2017-10-01
12408|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|3|2017-10-01
12408|XL (46-50 )|schwarz|Nike|12.63|1|7|13|4|2017-10-01
12411|38 2/3|rot|adidas|228.53|1|37|3|4|2017-12-19
12413|40|schwarz|Nike|152.33|9|36|32|2|2017-12-05
12418|M|schwarz|PUMA|38.03|1|7|21|1|2017-10-01
12420|M ( 38/40 )|blau|Nike|44.38|9|10|25|1|2017-10-01
12422|38 2/3|gruen|adidas|152.33|1|37|3|1|2017-10-01
12427|L|grau|Nike|50.73|15|24||1|2017-10-01
12429|38|blau|Nike|126.93|1|37|3|1|2017-10-01
12430|M|blau|Jako|38.03|1|7|8|1|2017-10-01
12432|10 (36-40)|rot|Hummel|12.63|1|7|13|1|2017-10-01
12435|29|gold|adidas|50.73|1|37|3|1|2017-11-23
12435|37 1/3|gold|adidas|50.73|1|37|3|1|2017-11-23
12437|10 (140)|schwarz|Hummel|31.68|1|7|20|1|2017-10-01
12441|L (43 - 46)|weiss|Stance|16.44|9|10|11|1|2017-10-01
12442|32|blau|Nike|63.43|1|37|3|1|2017-10-01
12442|35|blau|Nike|63.43|1|37|3|2|2017-10-01
12442|36|blau|Nike|63.43|1|37|3|1|2017-10-01
12442|37,5|blau|Nike|63.43|1|37|3|1|2017-10-01
12442|38|blau|Nike|63.43|1|37|3|1|2017-10-01
12442|38,5|blau|Nike|63.43|1|37|3|1|2017-10-01
12444|39|grau|Converse|82.48|9|36|32|1|2017-10-01
12445|140|schwarz|adidas|63.43|1|7|14|1|2017-10-23
12445|152|schwarz|adidas|63.43|1|7|14|1|2017-10-23
12445|164|schwarz|adidas|63.43|1|7|14|1|2017-10-23
12447|41|schwarz|Nike|292.03|1|2|4|4|2017-10-01
12450|31|schwarz|PUMA|50.73|1|37|3|1|2017-10-01
12451|2 ( Senior )|rot|Uhlsport|7.55|1|7|12|8|2017-10-01
12453|S|schwarz|adidas|50.73|15|16||2|2017-10-01
12458|42|weiss|Nike|126.93|9|18|32|1|2017-10-01
12458|42,5|weiss|Nike|126.93|9|18|32|2|2017-10-01
12458|44,5|weiss|Nike|126.93|9|18|32|4|2017-10-01
12458|45|weiss|Nike|126.93|9|18|32|1|2017-10-01
12458|45,5|weiss|Nike|126.93|9|18|32|1|2017-10-01
12459|43|schwarz|PUMA|126.93|1|2|5|1|2017-10-01
12459|44|schwarz|PUMA|126.93|1|2|5|1|2017-10-01
12460|39|gruen|Under Armour|88.83|1|2|3|1|2017-10-01
12460|43|gruen|Under Armour|88.83|1|2|3|1|2017-10-01
12461|140|blau|adidas|31.68|15|33||1|2017-11-14
12461|152|blau|adidas|31.68|15|33||4|2017-11-14
12461|164|blau|adidas|31.68|15|33||5|2017-11-14
12463|2XL|rot|adidas|82.48|1|7|14|1|2017-10-01
12463|3XL|rot|adidas|82.48|1|7|14|1|2017-10-01
12463|L|rot|adidas|82.48|1|7|14|1|2017-10-01
12463|M|rot|adidas|82.48|1|7|14|1|2017-10-01
12463|S|rot|adidas|82.48|1|7|14|5|2017-10-01
12463|XL|rot|adidas|82.48|1|7|14|1|2017-10-01
12465|L|blau|Jako|44.38|15|33||1|2017-10-01
12467|40|weiss|adidas|279.33|1|2|3|1|2017-11-16
12467|41 1/3|weiss|adidas|279.33|1|2|3|4|2017-11-16
12467|42|weiss|adidas|279.33|1|2|3|6|2017-11-16
12467|43 1/3|weiss|adidas|279.33|1|2|3|16|2017-11-16
12467|44|weiss|adidas|279.33|1|2|3|7|2017-11-16
12470|L|rot|adidas|50.73|1|7|23|2|2017-10-23
12470|M|rot|adidas|50.73|1|7|23|1|2017-10-23
12472|128|schwarz|Jako|41.84|1|7|16|1|2017-10-01
12472|152|schwarz|Jako|41.84|1|7|16|1|2017-10-01
12472|164|schwarz|Jako|41.84|1|7|16|3|2017-10-01
12473|L|rot|adidas|76.13|1|7|20|1|2017-10-01
12473|M|rot|adidas|76.13|1|7|20|2|2017-10-01
12482|L ( 152-158 )|weiss|Nike|25.33|1|7|8|1|2017-10-01
12482|M ( 140-152 )|weiss|Nike|25.33|1|7|8|1|2017-10-01
12482|XL ( 158-170 )|weiss|Nike|25.33|1|7|8|1|2017-10-01
12484|M|gruen|Nike|133.28|9|10|14|1|2017-10-01
12489|2XL|blau|adidas|38.03|1|7|16|2|2017-10-01
12489|L|blau|adidas|38.03|1|7|16|1|2017-10-01
12489|M|blau|adidas|38.03|1|7|16|1|2017-10-01
12489|S|blau|adidas|38.03|1|7|16|1|2017-10-01
12489|XL|blau|adidas|38.03|1|7|16|2|2017-10-01
12496|44,5|schwarz|PUMA|253.93|1|2|4|1|2017-10-01
12496|45|schwarz|PUMA|253.93|1|2|4|2|2017-10-01
12497|34|blau|Nike|69.78|1|37|5|1|2017-11-10
12497|35|blau|Nike|69.78|1|37|5|1|2017-11-10
12497|36|blau|Nike|69.78|1|37|5|1|2017-11-10
12497|37,5|blau|Nike|69.78|1|37|5|1|2017-11-10
12498|0 ( Bambini )|schwarz|Jako|6.28|1|7|13|1|2017-10-01
12498|1 ( Junior)|schwarz|Jako|6.28|1|7|13|5|2017-10-01
12498|2 ( Senior )|schwarz|Jako|6.28|1|7|13|7|2017-10-01
12499|M|weiss|Nike|34.22|1|7|21|1|2017-10-01
12503|38|schwarz|Nike|63.43|1|37|3|1|2017-10-01
12504|5 ( 43-46 )|blau|Jako|11.36|1|7|13|1|2017-10-01
12507|L|rot|Under Armour|44.38|15|33||4|2017-10-01
12507|M|rot|Under Armour|44.38|15|33||4|2017-10-01
12507|S|rot|Under Armour|44.38|15|33||1|2017-10-01
12509|M|grau|New Balance|76.13|9|10|35|1|2017-10-01
12511|164|gelb|Uhlsport|69.78|1|7|28|1|2017-10-01
12512|L|blau|Nike|114.23|1|7|31|6|2017-10-01
12512|M|blau|Nike|114.23|1|7|31|19|2017-10-01
12512|S|blau|Nike|114.23|1|7|31|9|2017-10-01
12512|XL|blau|Nike|114.23|1|7|31|2|2017-10-01
12513|41|schwarz|Nike|95.18|1|2|3|1|2017-10-01
12513|42|schwarz|Nike|95.18|1|2|3|1|2017-10-01
12513|43|schwarz|Nike|95.18|1|2|3|1|2017-10-01
12513|44,5|schwarz|Nike|95.18|1|2|3|1|2017-10-01
12513|46|schwarz|Nike|95.18|1|2|3|1|2017-10-01
12516|XL|blau|Erima|38.03|1|7|25|2|2017-10-01
12519|L|schwarz|adidas|63.43|1|7|16|8|2017-10-23
12519|S|schwarz|adidas|63.43|1|7|16|8|2017-10-23
12519|XL|schwarz|adidas|63.43|1|7|16|2|2017-10-23
12521|M ( 140-152 )|rot|Nike|44.38|1|7|22|1|2017-10-01
12525|38|blau|adidas|190.43|1|37|6|1|2017-10-01
12528|42|rot|adidas|44.38|9|18|38|1|2017-12-12
12528|43 1/3|rot|adidas|44.38|9|18|38|2|2017-12-12
12528|44 2/3|rot|adidas|44.38|9|18|38|4|2017-12-12
12528|46|rot|adidas|44.38|9|18|38|1|2017-12-12
12531|L ( 40/42 )|schwarz|Nike|63.43|1|7|22|1|2017-10-01
12534|41|weiss|Nike|152.33|9|18|32|1|2017-10-01
12535|L|grau|Nike|139.63|9|10|14|1|2017-10-01
12537|40,5|schwarz|Nike|126.93|9|18|32|1|2017-10-01
12537|41|schwarz|Nike|126.93|9|18|32|2|2017-10-01
12537|42|schwarz|Nike|126.93|9|18|32|1|2017-10-01
12537|42,5|schwarz|Nike|126.93|9|18|32|2|2017-10-01
12537|43|schwarz|Nike|126.93|9|18|32|1|2017-10-01
12537|44|schwarz|Nike|126.93|9|18|32|1|2017-10-01
12537|44,5|schwarz|Nike|126.93|9|18|32|1|2017-10-01
12537|45,5|schwarz|Nike|126.93|9|18|32|2|2017-10-01
12537|46|schwarz|Nike|126.93|9|18|32|1|2017-10-01
12539|36|schwarz|Nike|120.58|9|37|32|1|2017-10-01
12539|38,5|schwarz|Nike|120.58|9|37|32|4|2017-10-01
12546|M|lila|Nike|29.14|1|7|21|1|2017-11-22
12549|40,5|schwarz|Nike|165.03|9|36|32|1|2017-10-01
12552|L ( 152-158 )|grau|Nike|50.73|1|7|21|1|2017-10-01
12552|M ( 140-152 )|grau|Nike|50.73|1|7|21|2|2017-10-01
12552|S ( 128-140 )|grau|Nike|50.73|1|7|21|2|2017-10-01
12552|XL ( 158-170 )|grau|Nike|50.73|1|7|21|10|2017-10-01
12552|XS ( 116-128 )|grau|Nike|50.73|1|7|21|1|2017-10-01
12553|46|lila|Nike|228.53|1|2|39|1|2017-10-01
12558|L|blau|Jako|38.03|15|16||3|2017-10-01
12558|M|blau|Jako|38.03|15|16||1|2017-10-01
12558|S|blau|Jako|38.03|15|16||1|2017-10-01
12558|XL|blau|Jako|38.03|15|16||1|2017-10-01
12569|40,5|weiss|Nike|114.23|1|2|39|2|2017-10-01
