pid	size	date	TRUE	Pre
11762	S	2018/1/8	0	0.071190803
11762	L	2018/1/8	0	0.31378218
14510	S	2018/1/8	0	0.103224176
14510	M	2018/1/8	0	0.058429728
14510	XL	2018/1/8	0	0.045260044
16349	S	2018/1/8	1	-0.161577425
16349	M	2018/1/8	2	0.014616086
12328	M	2018/1/8	0	-0.044394781
11037	L	2018/1/8	0	0.191716507
15121	S	2018/1/8	0	-0.094453919
17933	L	2018/1/8	0	0.377287405
18504	S	2018/1/8	0	0.019962335
18504	M	2018/1/8	0	0.199807936
20548	M	2018/1/8	0	0.011768662
20548	L	2018/1/8	0	0.131090356
17030	M	2018/1/8	0	-0.15962942
11035	L	2018/1/8	0	0.25433967
18375	S	2018/1/8	0	0.032582752
13372	M	2018/1/8	0	0.137570733
11629	2XL	2018/1/8	0	0.031667758
14011	M	2018/1/8	0	0.087853685
15974	M	2018/1/8	11	0.709404424
15974	L	2018/1/8	14	0.857451147
18091	S	2018/1/8	1	-0.115615789
18091	L	2018/1/8	2	0.244748857
18856	S	2018/1/8	1	0.201678479
18856	M	2018/1/8	0	0.137947465
18856	L	2018/1/8	0	0.104574534
18856	2XL	2018/1/8	0	-0.000464365
19018	M	2018/1/8	1	0.107905975
19018	L	2018/1/8	0	0.134507845
18105	S	2018/1/8	1	2.020517821
18105	XL	2018/1/8	0	0.963231134
18105	2XL	2018/1/8	0	0.103502611
18395	S	2018/1/8	1	0.228559176
19288	S	2018/1/8	0	0.498563265
19288	M	2018/1/8	0	6.195208599
19288	2XL	2018/1/8	1	0.047593603
20223	S	2018/1/8	1	0.035192618
15408	S	2018/1/8	1	0.175677859
15017	S	2018/1/8	0	0.002096847
20734	M	2018/1/8	0	0.096239893
13795	L ( 152-158 )	2018/1/8	0	0.099004269
15493	M ( 140-152 )	2018/1/8	0	0.064719795
15493	L ( 152-158 )	2018/1/8	0	0.283609509
15493	XL ( 158-170 )	2018/1/8	0	0.011177497
13544	L ( 152-158 )	2018/1/8	0	0.09985419
10285	XL ( 158-170 )	2018/1/8	0	0.008120235
22435	XL ( 158-170 )	2018/1/8	0	0.329100925
10051	XL ( 158-170 )	2018/1/8	0	0.243344201
18756	L ( 152-158 )	2018/1/8	0	0.016325624
11920	L ( 152-158 )	2018/1/8	1	0.027748444
11920	XL ( 158-170 )	2018/1/8	1	0.062458214
21102	M ( 140-152 )	2018/1/8	0	0.061993805
21102	L ( 152-158 )	2018/1/8	0	-0.022900247
21102	XL ( 158-170 )	2018/1/8	0	-0.012888731
11708	XL ( 158-170 )	2018/1/8	0	-0.02918389
15669	M ( 140-152 )	2018/1/8	0	-0.059167052
15669	L ( 152-158 )	2018/1/8	0	-0.048394048
19506	XS ( 116-128 )	2018/1/8	0	0.067991652
19506	S ( 128-140 )	2018/1/8	0	0.105076455
19506	M ( 140-152 )	2018/1/8	0	0.111380118
19506	L ( 152-158 )	2018/1/8	0	0.374517789
19506	XL ( 158-170 )	2018/1/8	0	0.373722331
22625	XL ( 158-170 )	2018/1/8	0	0.044595925
10164	S ( 128-140 )	2018/1/8	0	0.298224756
10164	M ( 140-152 )	2018/1/8	0	-0.046241558
10164	L ( 152-158 )	2018/1/8	0	0.072592714
17811	L ( 152-158 )	2018/1/8	0	-0.020834535
12015	L ( 152-158 )	2018/1/8	0	-0.03430588
12015	XL ( 158-170 )	2018/1/8	0	0.026988754
16378	XL ( 158-170 )	2018/1/8	0	0.024924649
22629	XL ( 158-170 )	2018/1/8	0	-0.053203585
13798	XL ( 158-170 )	2018/1/8	0	0.0242479
14648	L ( 152-158 )	2018/1/8	0	-0.014927259
14648	XL ( 158-170 )	2018/1/8	1	-0.003367354
20305	L ( 152-158 )	2018/1/8	0	-0.062817153
15321	S ( 128-140 )	2018/1/8	0	0.092370607
15321	M ( 140-152 )	2018/1/8	0	0.151938109
11324	XL ( 158-170 )	2018/1/8	0	0.143234546
18024	M ( 140-152 )	2018/1/8	0	0.020696366
18024	L ( 152-158 )	2018/1/8	0	0.089521606
18024	XL ( 158-170 )	2018/1/8	0	0.004743528
20381	L ( 40/42 )	2018/1/8	0	-0.026996296
16799	L ( 152-158 )	2018/1/8	0	0.289944046
16799	XL ( 158-170 )	2018/1/8	0	0.117509938
15933	XL ( 158-170 )	2018/1/8	0	-0.009391396
21317	M	2018/1/8	0	0.196298609
16032	L	2018/1/8	0	-0.173618779
11368	2XL	2018/1/8	0	0.111922344
18321	S	2018/1/8	0	0.153294511
21634	14/16 (164-176)	2018/1/8	0	-0.03543682
10936	M	2018/1/8	0	0.267333744
18720	L	2018/1/8	0	-0.17532506
13109	14/16 (164-176)	2018/1/8	0	0.437566689
22161	14/16 (164-176)	2018/1/8	0	-0.002268554
20042	3 ( 40-42 )	2018/1/8	1	0.048178131
20042	4 ( 43-45 )	2018/1/8	0	0.103665834
13313	M	2018/1/8	0	0.36141508
14639	XL	2018/1/8	0	0.038856841
21139	L	2018/1/8	0	-0.153531492
16765	164	2018/1/8	0	0.064781058
16979	164	2018/1/8	0	-0.004571326
15631	M	2018/1/8	0	-0.012574225
11580	M	2018/1/8	0	0.104207831
15975	38	2018/1/8	0	0.176810997
21588	XL	2018/1/8	0	0.04859205
21588	2XL	2018/1/8	0	0.287400989
10610	164	2018/1/8	0	0.100338449
17985	M	2018/1/8	0	0.188798835
17985	L	2018/1/8	0	0.130064044
11073	M	2018/1/8	0	-0.082934414
17343	M	2018/1/8	0	0.184699452
12675	L	2018/1/8	0	0.093420626
12675	XL	2018/1/8	0	-0.098782008
16101	S	2018/1/8	0	0.077168694
16101	XL	2018/1/8	1	0.088878741
18634	42	2018/1/8	0	-0.055052649
20767	39	2018/1/8	0	0.311324423
11955	43	2018/1/8	0	0.030595576
22614	XS ( 116-128 )	2018/1/8	0	0.037226613
22614	S ( 128-140 )	2018/1/8	0	0.134491798
22614	M ( 140-152 )	2018/1/8	0	0.419124771
22614	L ( 152-158 )	2018/1/8	0	0.564741422
22614	XL ( 158-170 )	2018/1/8	0	0.293483097
22477	S	2018/1/8	0	0.060696374
22477	M	2018/1/8	0	0.240333008
22477	L	2018/1/8	0	0.173990562
22477	XL	2018/1/8	0	-0.024674268
10686	S	2018/1/8	0	0.066057787
10686	M	2018/1/8	0	0.197323043
10686	L	2018/1/8	0	0.177250973
20017	M	2018/1/8	2	0.187577505
20017	L	2018/1/8	0	0.133204982
20017	XL	2018/1/8	0	0.005182293
15863	M ( 38/40 )	2018/1/8	0	0.031900905
18270	"42,5"	2018/1/8	0	-0.000407803
18270	44	2018/1/8	1	-0.108018413
15778	42	2018/1/8	0	-0.174065471
11158	"42,5"	2018/1/8	0	-0.112543436
10862	"42,5"	2018/1/8	0	0.014058084
15775	39	2018/1/8	0	0.007729505
14923	"37,5"	2018/1/8	0	-0.026820292
14923	43	2018/1/8	0	-0.243596999
14923	"44,5"	2018/1/8	0	-0.167152745
14923	45	2018/1/8	0	-0.154238246
13902	"42,5"	2018/1/8	1	0.047817784
18628	38	2018/1/8	1	0.262235642
18016	M	2018/1/8	0	0.215131438
12558	L	2018/1/8	0	0.278359122
18481	M	2018/1/8	0	0.23496382
18481	L	2018/1/8	0	0.114362369
18824	5 ( 43-46 )	2018/1/8	0	-0.183926188
13064	S	2018/1/8	0	-0.10337217
18155	"38,5"	2018/1/8	0	-0.002302924
20802	42	2018/1/8	0	-0.011745445
20802	"44,5"	2018/1/8	1	-0.027472043
12870	XS ( 32/34 )	2018/1/8	0	0.185386622
22327	S	2018/1/8	0	-0.042897705
22327	M	2018/1/8	0	0.140621555
22327	L	2018/1/8	0	0.021937878
22325	M	2018/1/8	0	-0.046107928
18472	M	2018/1/8	0	0.211195223
14248	"42,5"	2018/1/8	0	0.025002786
14248	"44,5"	2018/1/8	0	-0.114968102
11168	L	2018/1/8	0	0.226181227
20387	XL	2018/1/8	0	0.108553592
20315	M	2018/1/8	0	-0.038986246
10210	40	2018/1/8	1	0.221898884
18344	45	2018/1/8	0	0.267250609
18344	"45,5"	2018/1/8	0	0.200030316
14827	43	2018/1/8	0	0.119843037
14827	45	2018/1/8	0	0.160453664
14827	"45,5"	2018/1/8	0	0.105493847
20236	43	2018/1/8	0	0.151194
19639	41	2018/1/8	0	0.282062128
16505	41	2018/1/8	0	-0.086087043
16505	"42,5"	2018/1/8	0	-0.031728083
16505	44	2018/1/8	0	0.169325098
19825	"45,5"	2018/1/8	1	0.036966819
22486	38	2018/1/8	1	0.154182369
17364	43	2018/1/8	0	-0.050760603
17364	44	2018/1/8	0	-0.026783569
17848	44	2018/1/8	0	-0.06369245
12922	38	2018/1/8	0	0.045308824
19145	XS ( 30-34 )	2018/1/8	0	0.210887317
19145	S ( 34-38 )	2018/1/8	0	0.176472796
19145	M ( 38-42 )	2018/1/8	3	1.78345318
19145	L ( 42-46 )	2018/1/8	4	3.485623294
19145	XL (46-50 )	2018/1/8	0	0.118254617
14523	M ( 38-42 )	2018/1/8	0	0.121886589
14523	XL (46-50 )	2018/1/8	0	0.658434244
12408	M ( 38-42 )	2018/1/8	0	0.072826478
10828	M ( 38-42 )	2018/1/8	0	0.23262637
10828	L ( 42-46 )	2018/1/8	0	0.978024024
20860	S ( 34-38 )	2018/1/8	0	0.209693094
20216	S ( 34-38 )	2018/1/8	0	0.009862262
13816	S ( 34-38 )	2018/1/8	0	-0.030477636
13816	L ( 42-46 )	2018/1/8	0	0.112865738
10333	S ( 34-38 )	2018/1/8	0	0.240979874
10333	L ( 42-46 )	2018/1/8	0	0.308339087
10333	XL (46-50 )	2018/1/8	0	0.021177333
19813	L ( 42-46 )	2018/1/8	1	0.343484986
20456	S ( 34-38 )	2018/1/8	0	0.087029272
16709	S ( 34-38 )	2018/1/8	0	-0.018966305
16709	L ( 42-46 )	2018/1/8	0	0.18994551
10756	M ( 38-42 )	2018/1/8	0	0.411621747
13183	S ( 34-38 )	2018/1/8	0	0.257359558
13183	M ( 38-42 )	2018/1/8	0	0.831080854
13183	L ( 42-46 )	2018/1/8	8	1.103833386
13183	XL (46-50 )	2018/1/8	0	0.331145209
14659	S ( 34-38 )	2018/1/8	0	-0.029486496
14659	M ( 38-42 )	2018/1/8	1	1.47756092
14659	L ( 42-46 )	2018/1/8	0	1.490194649
14659	XL (46-50 )	2018/1/8	0	-0.034414542
12861	S ( 34-38 )	2018/1/8	0	0.030842674
15086	XS ( 30-34 )	2018/1/8	0	0.011206536
15086	S ( 34-38 )	2018/1/8	0	0.131613527
15086	M ( 38-42 )	2018/1/8	2	0.963291677
15086	L ( 42-46 )	2018/1/8	5	2.046095535
15086	XL (46-50 )	2018/1/8	0	0.078322915
15543	M ( 38-42 )	2018/1/8	0	0.114899431
15543	L ( 42-46 )	2018/1/8	1	0.284063066
21030	M ( 38-42 )	2018/1/8	1	-0.104057504
16599	L ( 42-46 )	2018/1/8	0	-0.19505073
16599	XL (46-50 )	2018/1/8	0	0.169107067
14988	S ( 34-38 )	2018/1/8	0	-0.034609152
14988	M ( 38-42 )	2018/1/8	0	0.32633542
14988	L ( 42-46 )	2018/1/8	0	0.43465874
14988	XL (46-50 )	2018/1/8	0	-0.031835667
12789	L ( 42-46 )	2018/1/8	0	0.109645759
19615	M ( 38-42 )	2018/1/8	0	0.139407003
21291	S ( 34-38 )	2018/1/8	0	0.964010113
21291	L ( 42-46 )	2018/1/8	3	0.734889305
22012	L ( 42-46 )	2018/1/8	0	0.146706555
10276	L ( 42-46 )	2018/1/8	0	0.265492036
11913	L ( 42-46 )	2018/1/8	0	0.215269328
22605	L ( 42-46 )	2018/1/8	0	0.196679018
18389	L ( 42-46 )	2018/1/8	0	-0.214348648
20609	L ( 42-46 )	2018/1/8	0	0.426634826
16369	S ( 34-38 )	2018/1/8	0	-0.011623029
11614	XL	2018/1/8	1	-0.00826254
11614	2XL	2018/1/8	0	0.179001621
13609	M	2018/1/8	0	-0.075082246
13986	S	2018/1/8	0	0.140276673
13986	XL	2018/1/8	0	-0.051758989
18438	S	2018/1/8	0	0.0433247
18701	L	2018/1/8	0	0.387456091
20105	L	2018/1/8	0	-0.032493714
20627	M	2018/1/8	0	-0.009972586
13721	S	2018/1/8	0	0.063343395
13721	M	2018/1/8	2	0.174425841
17907	S	2018/1/8	0	0.091647228
17907	M	2018/1/8	0	0.179394584
14692	M	2018/1/8	0	0.008751308
16396	L	2018/1/8	0	0.126272197
16396	XL	2018/1/8	0	0.094330833
19242	M ( 140-152 )	2018/1/8	0	-0.075586834
10207	M	2018/1/8	0	0.077083974
10207	L	2018/1/8	0	0.009420042
11250	M	2018/1/8	4	0.248337126
11250	L	2018/1/8	0	0.349143013
11250	XL	2018/1/8	0	-0.011335363
11250	2XL	2018/1/8	0	0.15256334
13242	S	2018/1/8	0	0.36521609
13242	M	2018/1/8	0	0.526138542
13242	XL	2018/1/8	0	0.305320466
19563	S	2018/1/8	0	0.24960454
14915	L ( 152-158 )	2018/1/8	0	-0.00112806
14915	XL ( 158-170 )	2018/1/8	0	0.003677502
11386	XL ( 158-170 )	2018/1/8	0	-0.067287154
21761	S	2018/1/8	0	-0.006281559
15172	M	2018/1/8	0	0.496616499
15172	L	2018/1/8	0	0.188256099
15172	XL	2018/1/8	0	0.00747128
16640	S	2018/1/8	0	0.399295544
16640	M	2018/1/8	0	0.294880852
16640	L	2018/1/8	2	1.672120176
16640	XL	2018/1/8	1	0.029349013
12512	L	2018/1/8	0	0.09586907
13935	S	2018/1/8	0	0.673656234
13935	M	2018/1/8	1	0.176599303
12919	L ( 152-158 )	2018/1/8	0	0.047889479
12919	XL ( 158-170 )	2018/1/8	0	0.128728042
16345	XL ( 158-170 )	2018/1/8	0	-0.090264005
22618	L ( 152-158 )	2018/1/8	2	0.320754152
22618	XL ( 158-170 )	2018/1/8	1	0.144193705
14586	S	2018/1/8	0	0.117237872
14586	M	2018/1/8	0	0.302701833
17609	S	2018/1/8	0	-0.073774073
17609	XL	2018/1/8	0	0.103675799
21564	S	2018/1/8	0	0.064939506
13381	M	2018/1/8	0	0.072911027
13381	XL	2018/1/8	0	0.003089992
22607	S	2018/1/8	0	0.207394032
22607	M	2018/1/8	0	-0.142630923
22607	L	2018/1/8	0	-0.032396184
16827	XL	2018/1/8	0	-0.179953045
10331	L ( 152-158 )	2018/1/8	0	0.05039728
12299	L ( 152-158 )	2018/1/8	0	0.074394164
11822	M ( 140-152 )	2018/1/8	0	0.249851361
10157	M	2018/1/8	0	0.193907498
10157	L	2018/1/8	0	0.080463756
18297	S ( 34/36 )	2018/1/8	0	0.620738928
12067	S ( 34/36 )	2018/1/8	0	-0.071565839
16541	S ( 34/36 )	2018/1/8	0	-0.046978969
11727	S ( 34/36 )	2018/1/8	0	0.011060108
11727	M ( 38/40 )	2018/1/8	0	0.092173498
19629	S ( 34/36 )	2018/1/8	0	-0.085734249
21487	M	2018/1/8	0	0.096093243
21487	XL	2018/1/8	0	0.107482847
11595	M	2018/1/8	0	0.251570257
11595	L	2018/1/8	0	0.005632526
13441	M	2018/1/8	0	0.1883976
13441	XL	2018/1/8	0	0.031010074
17401	164	2018/1/8	0	0.000814567
10263	XL	2018/1/8	0	0.004919879
15018	L	2018/1/8	0	0.034108038
10062	L	2018/1/8	0	0.209016991
16630	M	2018/1/8	0	-0.039154155
13452	42	2018/1/8	0	-0.076864385
13452	44 2/3	2018/1/8	0	0.124808739
11605	42	2018/1/8	0	0.151930655
11605	44	2018/1/8	0	0.031128204
15381	46	2018/1/8	0	-0.042703821
18256	42	2018/1/8	0	0.345193498
15346	42	2018/1/8	0	-0.089061522
15346	42 2/3	2018/1/8	0	-0.132819192
15346	46 2/3	2018/1/8	0	-0.12944788
17045	L	2018/1/8	0	-0.03733482
12105	XL	2018/1/8	0	0.101568398
13288	M	2018/1/8	0	0.061582374
13288	L	2018/1/8	0	0.137898346
14688	L	2018/1/8	0	0.076878537
21282	S	2018/1/8	2	0.353959777
15593	140	2018/1/8	1	-0.018052907
15593	176	2018/1/8	0	0.179785087
11928	M	2018/1/8	0	-0.094293895
11928	L	2018/1/8	0	0.173767223
19594	M	2018/1/8	0	0.053453246
19594	L	2018/1/8	0	0.050311086
13474	S	2018/1/8	0	0.150584814
13474	M	2018/1/8	0	0.474564354
13474	L	2018/1/8	0	0.063374627
13185	M	2018/1/8	1	0.249489907
13185	L	2018/1/8	0	0.238789065
13394	M	2018/1/8	0	-0.034817055
22343	M	2018/1/8	0	0.075107703
17009	XL	2018/1/8	0	0.015110249
17009	2XL	2018/1/8	0	0.27934977
19171	152	2018/1/8	0	-0.034587032
19171	176	2018/1/8	0	-0.032995408
12063	M	2018/1/8	0	0.290958261
12094	M	2018/1/8	0	-0.078025495
12094	XL	2018/1/8	0	0.023322993
11890	S	2018/1/8	0	-0.203467969
22823	M	2018/1/8	0	-0.137917662
22823	L	2018/1/8	0	0.039212094
22823	XL	2018/1/8	0	0.156211623
12585	XL	2018/1/8	1	0.016566719
12786	M	2018/1/8	0	0.361594966
12786	XL	2018/1/8	0	0.302734742
15143	S	2018/1/8	0	0.290693223
15143	M	2018/1/8	0	0.031762293
15143	L	2018/1/8	0	0.167989735
15143	XL	2018/1/8	0	0.054083512
10063	XL	2018/1/8	0	0.021994116
19196	M	2018/1/8	0	0.246534676
19196	XL	2018/1/8	0	0.29059181
18702	140	2018/1/8	0	-0.020609162
15266	140	2018/1/8	0	0.016982153
18861	164	2018/1/8	0	0.278385417
14735	116	2018/1/8	0	0.060253228
15169	M	2018/1/8	0	0.136385049
15169	XL	2018/1/8	0	0.10159608
17705	M	2018/1/8	0	-0.167770763
21041	M	2018/1/8	0	0.094426335
21041	L	2018/1/8	0	0.198642766
14509	M	2018/1/8	0	0.231181706
14509	L	2018/1/8	0	0.244354815
15019	L	2018/1/8	0	0.122241409
21476	L	2018/1/8	1	-0.023942282
18819	M	2018/1/8	0	0.028018482
15663	L	2018/1/8	0	-0.023398089
11826	XL	2018/1/8	1	-0.098429963
13087	L	2018/1/8	0	-0.080897649
19984	M	2018/1/8	0	-0.127250732
18513	S	2018/1/8	0	0.086536199
15092	128	2018/1/8	0	0.057579798
15092	140	2018/1/8	0	0.097546615
15092	152	2018/1/8	1	0.198725188
15092	164	2018/1/8	0	0.10951493
20450	S	2018/1/8	0	-0.048868443
20450	M	2018/1/8	0	-0.018306625
17575	M	2018/1/8	0	0.233732824
19659	L	2018/1/8	0	0.028552103
11768	S	2018/1/8	0	-0.083616298
11768	M	2018/1/8	1	0.006617174
13534	1 ( Junior)	2018/1/8	0	0.261149137
12161	1 ( Junior)	2018/1/8	0	0.423576761
12687	38	2018/1/8	0	0.06271532
10084	M	2018/1/8	0	-0.076556062
11475	S	2018/1/8	0	0.250189145
11475	M	2018/1/8	0	0.193297017
11475	L	2018/1/8	1	0.215248137
21733	44 2/3	2018/1/8	0	-0.081735023
22008	M	2018/1/8	0	0.091101364
20622	L	2018/1/8	0	0.047403689
15097	M	2018/1/8	0	0.598090715
15097	L	2018/1/8	0	0.065700171
12273	45 1/3	2018/1/8	0	0.058096989
22574	41 1/3	2018/1/8	0	0.065945877
22574	42	2018/1/8	0	-0.118970338
22574	42 2/3	2018/1/8	0	-0.007576162
22574	43 1/3	2018/1/8	0	-0.058842107
22574	44	2018/1/8	0	-0.045468336
17836	44	2018/1/8	0	0.26132692
15638	44	2018/1/8	0	-0.058281428
17412	43 1/3	2018/1/8	0	0.03104568
15041	44	2018/1/8	0	0.011910026
10339	41 1/3	2018/1/8	0	0.348141839
10339	44	2018/1/8	0	-0.056358478
10339	44 2/3	2018/1/8	0	-0.111406983
12132	L	2018/1/8	0	0.396356509
12219	43	2018/1/8	0	-0.059180225
20028	M	2018/1/8	0	-0.07747686
13901	L	2018/1/8	0	-0.04170976
19855	41	2018/1/8	0	0.074935059
19855	44	2018/1/8	0	0.024474417
14080	40	2018/1/8	0	0.045982225
14080	44	2018/1/8	0	-0.051657366
14275	"44,5"	2018/1/8	0	0.130593759
17361	43	2018/1/8	0	-0.063612663
12250	46	2018/1/8	0	-0.058201664
15999	35	2018/1/8	0	0.07604655
20138	"42,5"	2018/1/8	0	0.0616571
17062	"45,5"	2018/1/8	0	0.032386983
13377	43	2018/1/8	0	0.043248609
11459	41	2018/1/8	0	0.163744253
20825	M ( 38-42 )	2018/1/8	0	0.335178358
19695	M ( 38-42 )	2018/1/8	0	0.117650545
14268	L ( 42-46 )	2018/1/8	1	0.417040824
16170	M ( 38-42 )	2018/1/8	0	0.315081407
15194	M ( 38-42 )	2018/1/8	0	0.065695131
15194	L ( 42-46 )	2018/1/8	0	0.111593695
20900	S ( 34-38 )	2018/1/8	0	0.124154288
20900	M ( 38-42 )	2018/1/8	0	0.487962003
15934	XL	2018/1/8	0	0.26957588
13265	XL ( 158-170 )	2018/1/8	0	-0.07615333
15625	XL ( 158-170 )	2018/1/8	0	0.054516877
13713	S ( 34/36 )	2018/1/8	0	0.039751722
19393	L ( 40/42 )	2018/1/8	0	0.326057724
13031	XS ( 32/34 )	2018/1/8	0	0.1204405
13031	M ( 38/40 )	2018/1/8	0	-0.067645557
12394	L ( 152-158 )	2018/1/8	0	0.170947544
17304	43	2018/1/8	0	0.53012556
18900	41 - 44	2018/1/8	0	-0.058033593
22342	M	2018/1/8	0	-0.088461379
21465	M	2018/1/8	0	-0.056282059
10219	XL	2018/1/8	0	0.015157906
11381	43	2018/1/8	0	-0.245249178
11381	46	2018/1/8	1	-0.120518399
19837	M	2018/1/8	0	-0.064349119
15585	164	2018/1/8	0	0.183811399
19058	"37,5"	2018/1/8	0	0.348888305
19058	"38,5"	2018/1/8	0	0.21231825
15207	42 2/3	2018/1/8	0	0.043565623
22587	44	2018/1/8	0	0.154818466
22803	42 2/3	2018/1/8	0	-0.008648175
22803	43 1/3	2018/1/8	0	-0.031802633
22803	44	2018/1/8	0	-0.013773486
15095	44 2/3	2018/1/8	0	-0.090686844
18339	39 1/3	2018/1/8	0	0.072754
18339	42 2/3	2018/1/8	0	-0.07382213
18339	43 1/3	2018/1/8	0	-0.040984922
18339	44 2/3	2018/1/8	0	-0.087920383
18339	45 1/3	2018/1/8	0	0.041002066
13618	43 1/3	2018/1/8	0	0.05646694
16036	45 1/3	2018/1/8	0	-0.120884574
22170	42	2018/1/8	0	-0.034114949
22170	42 2/3	2018/1/8	0	-0.031154602
22170	44 2/3	2018/1/8	0	-0.147970401
12352	42	2018/1/8	0	-0.080037756
12352	43 1/3	2018/1/8	0	0.14511057
15311	42	2018/1/8	0	-0.046513033
11078	42 2/3	2018/1/8	0	-0.169685456
11078	44 2/3	2018/1/8	0	-0.055736554
11078	46	2018/1/8	0	0.07110468
14672	41 1/3	2018/1/8	0	0.292278057
14672	42 2/3	2018/1/8	0	0.014971759
14672	43 1/3	2018/1/8	0	0.033374357
14672	44	2018/1/8	0	0.068814562
14672	45 1/3	2018/1/8	0	0.156110051
14672	47 1/3	2018/1/8	0	0.031227848
10353	46	2018/1/8	0	0.486806288
15485	44 2/3	2018/1/8	0	-0.207654671
10760	43 1/3	2018/1/8	0	-0.06115261
10119	40 2/3	2018/1/8	0	0.120441372
10312	46	2018/1/8	0	-0.015568304
11364	42 2/3	2018/1/8	1	-0.037242143
11364	43 1/3	2018/1/8	0	0.040777484
11364	44 2/3	2018/1/8	0	-0.037622279
11266	46	2018/1/8	0	-0.014861554
11234	45 1/3	2018/1/8	0	-0.073451161
21578	38	2018/1/8	0	0.181692524
19474	46 2/3	2018/1/8	0	-0.083353595
11093	43 1/3	2018/1/8	0	0.699863053
11093	44 2/3	2018/1/8	0	0.992736755
11093	45 1/3	2018/1/8	0	0.825097536
21575	45 1/3	2018/1/8	1	0.150199411
19229	40 2/3	2018/1/8	0	-0.027269923
19229	46 2/3	2018/1/8	0	-0.006986992
19229	47 1/3	2018/1/8	0	0.02051094
14408	39 1/3	2018/1/8	0	0.032966547
14408	44	2018/1/8	3	0.218800393
16107	43 1/3	2018/1/8	0	-0.011650955
17237	37 1/3	2018/1/8	0	-0.035346234
17861	42 2/3	2018/1/8	0	0.141515506
17861	43 1/3	2018/1/8	3	0.306139356
17861	44 2/3	2018/1/8	0	0.31400509
14990	41 1/3	2018/1/8	0	-0.093595661
18060	39 1/3	2018/1/8	0	0.038139837
18060	40	2018/1/8	0	-0.032965161
18060	42	2018/1/8	0	0.15218759
18060	46	2018/1/8	0	0.043819228
14129	47 1/3	2018/1/8	0	-0.044644693
10416	39 1/3	2018/1/8	1	0.075268672
10416	40	2018/1/8	0	0.043348525
10416	40 2/3	2018/1/8	0	0.040026163
10416	42	2018/1/8	0	0.077676415
10416	42 2/3	2018/1/8	4	0.249223652
10416	43 1/3	2018/1/8	2	0.340744161
10416	44	2018/1/8	1	0.203104397
10416	44 2/3	2018/1/8	0	0.311092714
10416	45 1/3	2018/1/8	1	0.325489639
10416	46	2018/1/8	0	0.276929695
10416	46 2/3	2018/1/8	0	0.059420574
10416	47 1/3	2018/1/8	0	0.09081823
11817	44	2018/1/8	0	0.20556654
17578	42 2/3	2018/1/8	0	-0.004276168
17578	43 1/3	2018/1/8	0	0.034381335
10227	44 2/3	2018/1/8	0	-0.101183742
22354	41 1/3	2018/1/8	0	0.058407832
22354	42 2/3	2018/1/8	0	0.907605878
14919	38	2018/1/8	0	0.000235853
14919	38 2/3	2018/1/8	0	0.026766268
22268	42 2/3	2018/1/8	0	-0.170198222
15099	43 1/3	2018/1/8	0	0.280563392
18534	42 2/3	2018/1/8	0	0.14037812
22021	M	2018/1/8	1	0.020941607
22021	L	2018/1/8	0	0.281067884
15915	S	2018/1/8	0	0.189730326
15915	M	2018/1/8	1	0.28919017
15915	L	2018/1/8	2	0.489600132
15915	XL	2018/1/8	0	0.257318509
19744	M	2018/1/8	0	-0.0534453
19661	S	2018/1/8	0	0.023240163
19661	M	2018/1/8	0	-0.148402044
20253	S	2018/1/8	0	-0.081992362
21177	L ( 40/42 )	2018/1/8	0	0.429118539
21326	L	2018/1/8	0	-0.056866779
10664	L	2018/1/8	0	0.06786775
20946	M	2018/1/8	0	-0.081120566
20946	L	2018/1/8	0	-0.045473225
16251	L	2018/1/8	0	0.050000455
14939	M	2018/1/8	0	0.048973406
22669	M	2018/1/8	0	0.009408896
22669	L	2018/1/8	0	0.215722273
13224	M	2018/1/8	0	0.123079459
15962	M	2018/1/8	0	0.07252005
22462	L ( 40/42 )	2018/1/8	0	0.157150463
19231	M ( 38/40 )	2018/1/8	0	0.001485248
19231	L ( 40/42 )	2018/1/8	0	0.146648499
19909	L	2018/1/8	0	-0.088499723
18806	S	2018/1/8	0	-0.028448901
18806	M	2018/1/8	0	0.16878969
18806	L	2018/1/8	1	0.023413853
12734	L	2018/1/8	0	0.145540761
16876	L	2018/1/8	0	0.135581995
15880	S	2018/1/8	0	0.097168151
15880	M	2018/1/8	0	-0.017156042
15472	M	2018/1/8	0	0.02745951
11350	M	2018/1/8	0	-0.02564586
11350	L	2018/1/8	0	-0.034129772
12040	M ( 38/40 )	2018/1/8	0	0.009473754
17242	"38,5"	2018/1/8	0	0.202459751
19280	39	2018/1/8	0	0.056982705
19280	40	2018/1/8	0	-0.010398976
19280	"40,5"	2018/1/8	0	0.006051959
10421	"40,5"	2018/1/8	0	0.170391106
10421	46	2018/1/8	0	-0.023768353
14238	39	2018/1/8	0	0.131757223
14238	43	2018/1/8	0	-0.006001845
11784	41	2018/1/8	0	0.147389621
11784	"42,5"	2018/1/8	0	0.034710338
11784	43	2018/1/8	0	0.298962481
10085	42	2018/1/8	0	0.049615708
20937	"42,5"	2018/1/8	0	0.247528621
11787	41	2018/1/8	0	0.067540369
13226	46	2018/1/8	0	-0.075157466
18313	"42,5"	2018/1/8	0	-0.073959243
13572	"40,5"	2018/1/8	0	0.202088165
12093	43	2018/1/8	0	0.144889128
12093	44	2018/1/8	0	-0.105142763
