pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate|Product Type|Generalized Size
11452|40|blau|Nike|82.48|1|2|3.0|1|2017-10-01|S|2.0
11452|40,5|blau|Nike|82.48|1|2|3.0|1|2017-10-01|S|2.0
11452|42,5|blau|Nike|82.48|1|2|3.0|2|2017-10-01|S|3.0
11452|43|blau|Nike|82.48|1|2|3.0|2|2017-10-01|S|3.0
11452|44|blau|Nike|82.48|1|2|3.0|1|2017-10-01|S|4.0
11452|44,5|blau|Nike|82.48|1|2|3.0|1|2017-10-01|S|4.0
11452|45|blau|Nike|82.48|1|2|3.0|2|2017-10-01|S|4.0
11452|47|blau|Nike|82.48|1|2|3.0|3|2017-10-01|S|5.0
11453|L|schwarz|Converse|38.03|9|10|25.0|1|2017-11-17|C|
11453|M|schwarz|Converse|38.03|9|10|25.0|1|2017-11-17|C|
11456|L|schwarz|Nike|44.38|1|7|21.0|6|2017-11-21|C|
11456|M|schwarz|Nike|44.38|1|7|21.0|2|2017-11-21|C|
11456|XL|schwarz|Nike|44.38|1|7|21.0|1|2017-11-21|C|
11459|41|schwarz|Jordan|57.08|9|18|38.0|1|2017-10-01|S|3.0
11463|35,5|weiss|Nike|88.83|1|37|3.0|1|2017-10-01|S|0.0
11463|36|weiss|Nike|88.83|1|37|3.0|1|2017-10-01|S|1.0
11463|36,5|weiss|Nike|88.83|1|37|3.0|1|2017-10-01|S|1.0
11463|37,5|weiss|Nike|88.83|1|37|3.0|4|2017-10-01|S|1.0
11463|38|weiss|Nike|88.83|1|37|3.0|1|2017-10-01|S|1.0
11464|42 2/3|schwarz|adidas|126.93|9|18|32.0|1|2017-10-01|S|3.0
11464|43 1/3|schwarz|adidas|126.93|9|18|32.0|1|2017-10-01|S|3.0
11464|44|schwarz|adidas|126.93|9|18|32.0|1|2017-10-01|S|4.0
11465|36|schwarz|adidas|253.93|1|37|3.0|1|2017-10-01|S|1.0
11466|XL ( 158-170 )|blau|Nike|114.23|1|7|20.0|1|2017-10-01|C|
11472|0 ( 31-33 )|blau|adidas|10.09|1|7|13.0|2|2017-10-01|A|0.0
11472|1 ( 34-36 )|blau|adidas|10.09|1|7|13.0|3|2017-10-01|A|0.0
11472|2 ( 37-39 )|blau|adidas|10.09|1|7|13.0|2|2017-10-01|A|1.0
11472|3 ( 40-42 )|blau|adidas|10.09|1|7|13.0|12|2017-10-01|A|3.0
11472|4 ( 43-45 )|blau|adidas|10.09|1|7|13.0|10|2017-10-01|A|4.0
11472|5 ( 46-48 )|blau|adidas|10.09|1|7|13.0|2|2017-10-01|A|5.0
11475|2XL|rot|adidas|38.03|15|16||1|2017-10-01||
11475|L|rot|adidas|38.03|15|16||16|2017-10-01||
11475|M|rot|adidas|38.03|15|16||3|2017-10-01||
11475|S|rot|adidas|38.03|15|16||12|2017-10-01||
11475|XL|rot|adidas|38.03|15|16||4|2017-10-01||
11476|S|weiss|Under Armour|31.68|15|16||2|2017-10-01||
11477|36|weiss|Nike|63.43|1|37|3.0|1|2017-10-01|S|1.0
11478|164|blau|adidas|50.73|1|7|14.0|1|2017-10-01|C|
11480|128|schwarz|PUMA|16.44|1|7|8.0|1|2017-10-01|C|
11480|140|schwarz|PUMA|16.44|1|7|8.0|3|2017-10-01|C|
11480|152|schwarz|PUMA|16.44|1|7|8.0|7|2017-10-01|C|
11480|164|schwarz|PUMA|16.44|1|7|8.0|3|2017-10-01|C|
11480|176|schwarz|PUMA|16.44|1|7|8.0|4|2017-10-01|C|
11486|M|orange|Nike|38.03|1|7|21.0|1|2017-10-01|C|
11488|XL|blau|adidas|107.88|9|10|14.0|1|2017-11-15|C|
11493|3 ( 41-43 )|schwarz|Erima|12.63|1|7|13.0|1|2017-10-01|A|3.0
11501|L|blau|adidas|63.43|1|7|14.0|3|2017-10-01|C|
11501|M|blau|adidas|63.43|1|7|14.0|5|2017-10-01|C|
11504|L|schwarz|Uhlsport|20.25|1|7|8.0|1|2017-10-01|C|
11504|M|schwarz|Uhlsport|20.25|1|7|8.0|1|2017-10-01|C|
11504|XL|schwarz|Uhlsport|20.25|1|7|8.0|2|2017-10-01|C|
11505|L|blau|PUMA|21.52|15|16||3|2017-10-01||
11505|M|blau|PUMA|21.52|15|16||2|2017-10-01||
11505|XL|blau|PUMA|21.52|15|16||4|2017-10-01||
11507|M|blau|Jako|44.38|15|33||1|2017-10-01||
11509|2 ( 37-39 )|rot|adidas|10.09|1|7|13.0|2|2017-10-01|A|1.0
11509|4 ( 43-45 )|rot|adidas|10.09|1|7|13.0|1|2017-10-01|A|4.0
11509|5 ( 46-48 )|rot|adidas|10.09|1|7|13.0|1|2017-10-01|A|5.0
11510|32|blau|Nike|69.78|1|37|5.0|1|2017-10-01|S|0.0
11510|33,5|blau|Nike|69.78|1|37|5.0|1|2017-10-01|S|0.0
11510|35,5|blau|Nike|69.78|1|37|5.0|2|2017-10-01|S|0.0
11510|36|blau|Nike|69.78|1|37|5.0|1|2017-10-01|S|1.0
11512|39|rot|Nike|95.18|1|2|6.0|2|2017-10-01|S|2.0
11512|40|rot|Nike|95.18|1|2|6.0|1|2017-10-01|S|2.0
11512|41|rot|Nike|95.18|1|2|6.0|1|2017-10-01|S|3.0
11512|42|rot|Nike|95.18|1|2|6.0|2|2017-10-01|S|3.0
11512|42,5|rot|Nike|95.18|1|2|6.0|1|2017-10-01|S|3.0
11512|43|rot|Nike|95.18|1|2|6.0|3|2017-10-01|S|3.0
11512|44|rot|Nike|95.18|1|2|6.0|5|2017-10-01|S|4.0
11512|44,5|rot|Nike|95.18|1|2|6.0|1|2017-10-01|S|4.0
11512|45|rot|Nike|95.18|1|2|6.0|1|2017-10-01|S|4.0
11512|46|rot|Nike|95.18|1|2|6.0|1|2017-10-01|S|4.0
11514|M|weiss|Jako|29.14|1|7|29.0|3|2017-10-01|C|
11514|S|weiss|Jako|29.14|1|7|29.0|3|2017-10-01|C|
11514|XL|weiss|Jako|29.14|1|7|29.0|1|2017-10-01|C|
11515|41 - 44|weiss|Uhlsport|11.36|1|7|11.0|1|2017-10-01|A|3.0
11523|L ( 152-158 )|blau|Nike|50.73|1|7|20.0|1|2017-10-01|C|
11523|M ( 140-152 )|blau|Nike|50.73|1|7|20.0|2|2017-10-01|C|
11523|S ( 128-140 )|blau|Nike|50.73|1|7|20.0|1|2017-10-01|C|
11523|XL ( 158-170 )|blau|Nike|50.73|1|7|20.0|1|2017-10-01|C|
11524|M|gelb|Nike|31.68|1|7|8.0|1|2017-10-01|C|
11528|140|grau|adidas|44.38|1|7|16.0|1|2017-10-24|C|
11528|164|grau|adidas|44.38|1|7|16.0|1|2017-10-24|C|
11532|39|weiss|Nike|203.13|9|36|32.0|1|2017-12-08|S|2.0
11535|39|weiss|Nike|114.23|1|2|4.0|1|2017-10-01||
11535|43|weiss|Nike|114.23|1|2|4.0|4|2017-10-01||
11535|44|weiss|Nike|114.23|1|2|4.0|1|2017-10-01||
11535|44,5|weiss|Nike|114.23|1|2|4.0|1|2017-10-01||
11535|45|weiss|Nike|114.23|1|2|4.0|1|2017-10-01||
11535|45,5|weiss|Nike|114.23|1|2|4.0|4|2017-10-01||
11535|46|weiss|Nike|114.23|1|2|4.0|1|2017-10-01||
11535|47,5|weiss|Nike|114.23|1|2|4.0|1|2017-10-01||
11539|2XL|schwarz|Jako|48.19|1|7|20.0|1|2017-10-01|C|
11539|M|schwarz|Jako|48.19|1|7|20.0|2|2017-10-01|C|
11539|S|schwarz|Jako|48.19|1|7|20.0|1|2017-10-01|C|
11541|164|blau|Uhlsport|69.78|1|7|28.0|1|2017-10-01|C|
11544|40|schwarz|adidas|126.93|1|2|3.0|1|2017-10-01|S|2.0
11546|42,5|rot|Nike|114.23|9|18|32.0|1|2017-10-01|S|3.0
11546|44,5|rot|Nike|114.23|9|18|32.0|1|2017-10-01|S|4.0
11547|36,5|blau|Nike|114.23|9|37|32.0|1|2017-10-01|S|1.0
11561|42 2/3|gelb|adidas|114.23|9|18|32.0|1|2017-10-01|S|3.0
11562|M|grau|Jako|31.68|1|7|23.0|1|2017-10-01|C|
11565|47 1/3|blau|adidas|101.53|1|2|6.0|1|2017-10-01|S|5.0
11568|M ( 40 )|schwarz|Sport2000|35.49|9|10|35.0|2|2017-10-01|C|
11569|43|weiss|Nike|114.23|9|18|32.0|2|2017-12-05|S|3.0
11569|44|weiss|Nike|114.23|9|18|32.0|1|2017-12-05|S|4.0
11572|2XL|rot|Nike|31.68|1|7|21.0|1|2017-10-01|C|
11572|L|rot|Nike|31.68|1|7|21.0|1|2017-10-01|C|
11572|M|rot|Nike|31.68|1|7|21.0|2|2017-10-01|C|
11572|S|rot|Nike|31.68|1|7|21.0|1|2017-10-01|C|
11572|XL|rot|Nike|31.68|1|7|21.0|2|2017-10-01|C|
11573|XL|gruen|Nike|31.68|9|10|25.0|1|2017-10-01|C|
11580|M|blau|Jako|48.19|1|7|20.0|1|2017-10-01|C|
11581|128|schwarz|Jako|31.68|1|7|16.0|1|2017-10-01|C|
11581|140|schwarz|Jako|31.68|1|7|16.0|1|2017-10-01|C|
11581|152|schwarz|Jako|31.68|1|7|16.0|3|2017-10-01|C|
11581|164|schwarz|Jako|31.68|1|7|16.0|1|2017-10-01|C|
11582|140|schwarz|adidas|25.33|15|16||4|2017-10-01||
11582|152|schwarz|adidas|25.33|15|16||2|2017-10-01||
11582|164|schwarz|adidas|25.33|15|16||8|2017-10-01||
11582|176|schwarz|adidas|25.33|15|16||1|2017-10-01||
11583|2XL|grau|Nike|76.13|1|7|22.0|1|2017-10-01|C|
11583|L|grau|Nike|76.13|1|7|22.0|19|2017-10-01|C|
11583|M|grau|Nike|76.13|1|7|22.0|2|2017-10-01|C|
11583|S|grau|Nike|76.13|1|7|22.0|16|2017-10-01|C|
11583|XL|grau|Nike|76.13|1|7|22.0|4|2017-10-01|C|
11584|M ( 140-152 )|rot|Nike|50.73|1|7|20.0|1|2017-10-01|C|
11584|XL ( 158-170 )|rot|Nike|50.73|1|7|20.0|2|2017-10-01|C|
11593|L|grau|Nike|101.53|9|10|35.0|12|2017-12-05|C|
11593|M|grau|Nike|101.53|9|10|35.0|9|2017-12-05|C|
11593|S|grau|Nike|101.53|9|10|35.0|1|2017-12-05|C|
11593|XL|grau|Nike|101.53|9|10|35.0|2|2017-12-05|C|
11594|M|rot|adidas|50.73|1|7|14.0|1|2017-10-24|C|
11595|2XL|schwarz|adidas|50.73|1|7|25.0|1|2017-10-01|C|
11595|L|schwarz|adidas|50.73|1|7|25.0|1|2017-10-01|C|
11595|M|schwarz|adidas|50.73|1|7|25.0|3|2017-10-01|C|
11595|S|schwarz|adidas|50.73|1|7|25.0|1|2017-10-01|C|
11595|XL|schwarz|adidas|50.73|1|7|25.0|2|2017-10-01|C|
11595|XS|schwarz|adidas|50.73|1|7|25.0|1|2017-10-01|C|
11596|140|blau|adidas|50.73|1|7|16.0|1|2017-10-01|C|
11596|152|blau|adidas|50.73|1|7|16.0|1|2017-10-01|C|
11596|164|blau|adidas|50.73|1|7|16.0|1|2017-10-01|C|
11597|M|rot|PUMA|25.33|1|7|21.0|1|2017-10-01|C|
11600|40,5|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|2.0
11600|41|blau|Nike|215.83|1|2|3.0|3|2017-10-01|S|3.0
11600|42|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|3.0
11600|42,5|blau|Nike|215.83|1|2|3.0|2|2017-10-01|S|3.0
11600|43|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|3.0
11600|44|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|4.0
11600|44,5|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|4.0
11600|45,5|blau|Nike|215.83|1|2|3.0|2|2017-10-01|S|4.0
11600|47,5|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|5.0
11601|45|weiss|Nike|95.18|1|2|39.0|2|2017-10-01|S|4.0
11604|2XL|schwarz|adidas|44.38|15|16||1|2017-10-01||
11604|L|schwarz|adidas|44.38|15|16||2|2017-10-01||
11604|M|schwarz|adidas|44.38|15|16||1|2017-10-01||
11604|S|schwarz|adidas|44.38|15|16||7|2017-10-01||
11604|XL|schwarz|adidas|44.38|15|16||1|2017-10-01||
11605|42|schwarz|adidas|126.93|1|2|3.0|1|2017-10-01|S|3.0
11605|42 2/3|schwarz|adidas|126.93|1|2|3.0|2|2017-10-01|S|3.0
11605|44|schwarz|adidas|126.93|1|2|3.0|1|2017-10-01|S|4.0
11605|44 2/3|schwarz|adidas|126.93|1|2|3.0|3|2017-10-01|S|4.0
11605|45 1/3|schwarz|adidas|126.93|1|2|3.0|1|2017-10-01|S|4.0
11607|2XL|schwarz|adidas|44.38|1|7|17.0|1|2017-10-01|C|
11607|L|schwarz|adidas|44.38|1|7|17.0|3|2017-10-01|C|
11607|M|schwarz|adidas|44.38|1|7|17.0|1|2017-10-01|C|
11607|S|schwarz|adidas|44.38|1|7|17.0|4|2017-10-01|C|
11607|XL|schwarz|adidas|44.38|1|7|17.0|2|2017-10-01|C|
11610|164|schwarz|Erima|35.49|1|7|16.0|1|2017-10-01|C|
11613|140|rot|adidas|95.18|1|7|31.0|1|2017-10-01|C|
11613|164|rot|adidas|95.18|1|7|31.0|2|2017-10-01|C|
11614|2XL|gruen|Nike|44.38|15|33||1|2017-10-01||
11614|L|gruen|Nike|44.38|15|33||1|2017-10-01||
11614|M|gruen|Nike|44.38|15|33||4|2017-10-01||
11614|S|gruen|Nike|44.38|15|33||7|2017-10-01||
11614|XL|gruen|Nike|44.38|15|33||2|2017-10-01||
11615|41,5|schwarz|Converse|139.63|9|18|19.0|1|2017-10-01|S|3.0
11616|38|rosa|Reebok|114.23|9|36|32.0|1|2017-10-01|S|1.0
11617|S|grau|Jordan|101.53|9|10|35.0|1|2017-10-01|C|
11619|39|blau|Nike|215.83|1|2|3.0|2|2017-10-01|S|2.0
11619|40|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|2.0
11619|40,5|blau|Nike|215.83|1|2|3.0|3|2017-10-01|S|2.0
11619|41|blau|Nike|215.83|1|2|3.0|3|2017-10-01|S|3.0
11619|42|blau|Nike|215.83|1|2|3.0|4|2017-10-01|S|3.0
11619|42,5|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|3.0
11619|43|blau|Nike|215.83|1|2|3.0|11|2017-10-01|S|3.0
11619|44|blau|Nike|215.83|1|2|3.0|4|2017-10-01|S|4.0
11619|44,5|blau|Nike|215.83|1|2|3.0|5|2017-10-01|S|4.0
11619|45|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|4.0
11619|45,5|blau|Nike|215.83|1|2|3.0|3|2017-10-01|S|4.0
11619|46|blau|Nike|215.83|1|2|3.0|1|2017-10-01|S|4.0
11621|4 ( 39-42 )|weiss|Jako|12.63|1|7|13.0|1|2017-10-01|A|3.0
11621|5 ( 43-46 )|weiss|Jako|12.63|1|7|13.0|1|2017-10-01|A|4.0
11622|41|weiss|Nike|107.88|9|18|32.0|3|2017-10-01|S|3.0
11622|42|weiss|Nike|107.88|9|18|32.0|1|2017-10-01|S|3.0
11622|42,5|weiss|Nike|107.88|9|18|32.0|4|2017-10-01|S|3.0
11622|43|weiss|Nike|107.88|9|18|32.0|3|2017-10-01|S|3.0
11622|44|weiss|Nike|107.88|9|18|32.0|2|2017-10-01|S|4.0
11622|44,5|weiss|Nike|107.88|9|18|32.0|1|2017-10-01|S|4.0
11622|45|weiss|Nike|107.88|9|18|32.0|2|2017-10-01|S|4.0
11622|45,5|weiss|Nike|107.88|9|18|32.0|1|2017-10-01|S|4.0
11629|2XL|blau|Nike|38.03|1|7|21.0|1|2017-10-01|C|
11629|L|blau|Nike|38.03|1|7|21.0|2|2017-10-01|C|
11629|S|blau|Nike|38.03|1|7|21.0|1|2017-10-01|C|
11630|42|grau|Nike|126.93|1|2|6.0|1|2017-10-01|S|3.0
11630|44,5|grau|Nike|126.93|1|2|6.0|2|2017-10-01|S|4.0
11633|44,5|weiss|Nike|253.93|1|2|3.0|1|2017-10-01|S|4.0
11637|L ( 42-46 )|schwarz|Nike|25.33|9|10|11.0|3|2017-10-01|A|4.0
11637|M ( 38-42 )|schwarz|Nike|25.33|9|10|11.0|4|2017-10-01|A|3.0
11637|S ( 34-38 )|schwarz|Nike|25.33|9|10|11.0|1|2017-10-01|A|1.0
11644|S|rot|PUMA|22.79|1|7|8.0|1|2017-10-01|C|
11646|L|blau|Nike|50.73|1|7|21.0|1|2017-10-01|C|
11647|L|rot|Nike|76.13|1|7|8.0|1|2017-10-01|C|
11647|M|rot|Nike|76.13|1|7|8.0|2|2017-10-01|C|
11649|34|rot|Nike|88.83|1|37|6.0|1|2017-10-01|S|0.0
11649|37,5|rot|Nike|88.83|1|37|6.0|1|2017-10-01|S|1.0
11649|38|rot|Nike|88.83|1|37|6.0|1|2017-10-01|S|1.0
11651|40 2/3|schwarz|adidas|279.33|1|2|3.0|3|2017-10-01|S|2.0
11651|41 1/3|schwarz|adidas|279.33|1|2|3.0|2|2017-10-01|S|3.0
11651|42|schwarz|adidas|279.33|1|2|3.0|2|2017-10-01|S|3.0
11651|42 2/3|schwarz|adidas|279.33|1|2|3.0|6|2017-10-01|S|3.0
11651|43 1/3|schwarz|adidas|279.33|1|2|3.0|1|2017-10-01|S|3.0
11651|44 2/3|schwarz|adidas|279.33|1|2|3.0|1|2017-10-01|S|4.0
11651|45 1/3|schwarz|adidas|279.33|1|2|3.0|2|2017-10-01|S|4.0
11651|46 2/3|schwarz|adidas|279.33|1|2|3.0|1|2017-10-01|S|4.0
11651|47 1/3|schwarz|adidas|279.33|1|2|3.0|1|2017-10-01|S|5.0
11652|M|blau|Jako|57.08|1|7|14.0|1|2017-10-01|C|
11653|L|schwarz|Nike|69.78|9|10|25.0|1|2017-10-01|C|
11655|M|rosa|adidas|38.03|9|10|25.0|1|2017-10-01|C|
11655|S|rosa|adidas|38.03|9|10|25.0|1|2017-10-01|C|
11656|40,5|rot|Nike|380.93|1|2|4.0|2|2017-10-01||
11656|41|rot|Nike|380.93|1|2|4.0|3|2017-10-01||
11656|42|rot|Nike|380.93|1|2|4.0|1|2017-10-01||
11656|44,5|rot|Nike|380.93|1|2|4.0|1|2017-10-01||
11656|47|rot|Nike|380.93|1|2|4.0|1|2017-10-01||
11657|40,5|gruen|Nike|126.93|1|2|5.0|1|2017-10-01|S|2.0
11657|42,5|gruen|Nike|126.93|1|2|5.0|1|2017-10-01|S|3.0
11657|43|gruen|Nike|126.93|1|2|5.0|1|2017-10-01|S|3.0
11660|L|rot|adidas|25.33|1|7|25.0|1|2017-10-31|C|
11660|M|rot|adidas|25.33|1|7|25.0|1|2017-10-31|C|
11660|S|rot|adidas|25.33|1|7|25.0|1|2017-10-31|C|
11660|XL|rot|adidas|25.33|1|7|25.0|1|2017-10-31|C|
11663|40,5|weiss|Reebok|82.48|9|18|32.0|1|2017-10-01|S|2.0
11663|43|weiss|Reebok|82.48|9|18|32.0|1|2017-10-01|S|3.0
11663|44|weiss|Reebok|82.48|9|18|32.0|1|2017-10-01|S|4.0
11663|44,5|weiss|Reebok|82.48|9|18|32.0|1|2017-10-01|S|4.0
11665|L|schwarz|adidas|50.73|1|7|8.0|3|2017-10-24|C|
11665|S|schwarz|adidas|50.73|1|7|8.0|1|2017-10-24|C|
11669|2XL|rot|adidas|139.63|1|7|31.0|1|2017-10-01|C|
11669|2XL/T|rot|adidas|139.63|1|7|31.0|1|2017-10-01|C|
11669|3XL|rot|adidas|139.63|1|7|31.0|3|2017-10-01|C|
11669|L|rot|adidas|139.63|1|7|31.0|17|2017-10-01|C|
11669|M|rot|adidas|139.63|1|7|31.0|1|2017-10-01|C|
11669|S|rot|adidas|139.63|1|7|31.0|13|2017-10-01|C|
11669|XL|rot|adidas|139.63|1|7|31.0|12|2017-10-01|C|
11669|XS|rot|adidas|139.63|1|7|31.0|1|2017-10-01|C|
11671|39|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|2.0
11671|40|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|2.0
11671|40,5|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|2.0
11671|41|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|3.0
11671|43|blau|Nike|114.23|1|2|3.0|4|2017-10-01|S|3.0
11671|44|blau|Nike|114.23|1|2|3.0|2|2017-10-01|S|4.0
11671|45|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|4.0
11671|46|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|4.0
11671|47,5|blau|Nike|114.23|1|2|3.0|1|2017-10-01|S|5.0
11672|L ( 152-158 )|blau|Nike|25.33|1|7|8.0|9|2017-10-01|C|
11672|M ( 140-152 )|blau|Nike|25.33|1|7|8.0|5|2017-10-01|C|
11672|S ( 128-140 )|blau|Nike|25.33|1|7|8.0|2|2017-10-01|C|
11672|XL ( 158-170 )|blau|Nike|25.33|1|7|8.0|6|2017-10-01|C|
11672|XS ( 116-128 )|blau|Nike|25.33|1|7|8.0|1|2017-10-01|C|
11677|XL|blau|adidas|63.43|1|7|21.0|1|2017-11-07|C|
11678|43,5|blau|Lotto|63.43|1|2|3.0|1|2017-10-01|S|3.0
11678|45|blau|Lotto|63.43|1|2|3.0|1|2017-10-01|S|4.0
11678|45,5|blau|Lotto|63.43|1|2|3.0|1|2017-10-01|S|4.0
11679|36,5|grau|Nike|107.88|9|36|32.0|1|2017-10-01|S|1.0
11679|38,5|grau|Nike|107.88|9|36|32.0|1|2017-10-01|S|1.0
11681|37,5|blau|Nike|69.78|1|37|3.0|2|2017-10-01|S|1.0
11681|38|blau|Nike|69.78|1|37|3.0|1|2017-10-01|S|1.0
11681|38,5|blau|Nike|69.78|1|37|3.0|2|2017-10-01|S|1.0
11683|41|gruen|Nike|368.23|1|2|3.0|1|2017-10-01|S|3.0
11683|42,5|gruen|Nike|368.23|1|2|3.0|3|2017-10-01|S|3.0
11683|44,5|gruen|Nike|368.23|1|2|3.0|3|2017-10-01|S|4.0
11683|45|gruen|Nike|368.23|1|2|3.0|3|2017-10-01|S|4.0
11683|45,5|gruen|Nike|368.23|1|2|3.0|1|2017-10-01|S|4.0
11684|M|grau|Uhlsport|57.08|1|7|14.0|1|2017-10-01|C|
11689|42|rot|Nike|82.48|1|2|4.0|1|2017-10-01||
11689|43|rot|Nike|82.48|1|2|4.0|3|2017-10-01||
11689|44|rot|Nike|82.48|1|2|4.0|2|2017-10-01||
11689|44,5|rot|Nike|82.48|1|2|4.0|1|2017-10-01||
11689|45|rot|Nike|82.48|1|2|4.0|1|2017-10-01||
11689|45,5|rot|Nike|82.48|1|2|4.0|2|2017-10-01||
11689|46|rot|Nike|82.48|1|2|4.0|1|2017-10-01||
11690|S ( 128-140 )|schwarz|Nike|25.33|1|7|8.0|1|2017-10-01|C|
11690|XS ( 116-128 )|schwarz|Nike|25.33|1|7|8.0|1|2017-10-01|C|
11692|S|gruen|PUMA|22.79|1|7|21.0|1|2017-10-01|C|
11699|45|schwarz|Nike|126.93|9|18|32.0|1|2017-10-01|S|4.0
11702|4 ( 43-46 )|lila|PUMA|10.09|1|7|13.0|1|2017-10-01|A|4.0
11703|S|schwarz|Jako|18.98|1|7|25.0|1|2017-10-01|C|
11706|2XL|schwarz|Jako|35.49|1|7|16.0|1|2017-10-01|C|
11706|3XL|schwarz|Jako|35.49|1|7|16.0|2|2017-10-01|C|
11706|4XL|schwarz|Jako|35.49|1|7|16.0|1|2017-10-01|C|
11706|L|schwarz|Jako|35.49|1|7|16.0|3|2017-10-01|C|
11706|M|schwarz|Jako|35.49|1|7|16.0|26|2017-10-01|C|
11706|S|schwarz|Jako|35.49|1|7|16.0|30|2017-10-01|C|
11706|XL|schwarz|Jako|35.49|1|7|16.0|2|2017-10-01|C|
11708|L ( 152-158 )|blau|Nike|22.79|1|7|21.0|2|2017-10-01|C|
11708|M ( 140-152 )|blau|Nike|22.79|1|7|21.0|1|2017-10-01|C|
11708|S ( 128-140 )|blau|Nike|22.79|1|7|21.0|1|2017-10-01|C|
11708|XL ( 158-170 )|blau|Nike|22.79|1|7|21.0|2|2017-10-01|C|
11715|44|weiss|Nike|120.58|9|18|32.0|1|2017-10-01|S|4.0
11723|M|blau|Hummel|31.68|15|16||2|2017-10-01||
11725|41 1/3|schwarz|adidas|126.93|1|2|5.0|1|2017-10-01|S|3.0
11725|42|schwarz|adidas|126.93|1|2|5.0|1|2017-10-01|S|3.0
11725|42 2/3|schwarz|adidas|126.93|1|2|5.0|4|2017-10-01|S|3.0
11725|43 1/3|schwarz|adidas|126.93|1|2|5.0|5|2017-10-01|S|3.0
11725|44|schwarz|adidas|126.93|1|2|5.0|2|2017-10-01|S|4.0
11725|44 2/3|schwarz|adidas|126.93|1|2|5.0|1|2017-10-01|S|4.0
11725|45 1/3|schwarz|adidas|126.93|1|2|5.0|1|2017-10-01|S|4.0
11725|46|schwarz|adidas|126.93|1|2|5.0|1|2017-10-01|S|4.0
11725|46 2/3|schwarz|adidas|126.93|1|2|5.0|1|2017-10-01|S|4.0
11727|L ( 40/42 )|schwarz|Nike|25.33|1|7|21.0|1|2017-10-01|C|
11727|M ( 38/40 )|schwarz|Nike|25.33|1|7|21.0|2|2017-10-01|C|
11727|S ( 34/36 )|schwarz|Nike|25.33|1|7|21.0|2|2017-10-01|C|
11727|XS ( 32/34 )|schwarz|Nike|25.33|1|7|21.0|3|2017-10-01|C|
11730|164|rot|Jako|69.78|1|7|22.0|1|2017-10-01|C|
11733|2XL|weiss|Nike|44.38|15|33||6|2017-10-01||
11733|L|weiss|Nike|44.38|15|33||1|2017-10-01||
11734|37 1/3|weiss|adidas|190.43|1|37|3.0|1|2017-10-01|S|1.0
11738|L|weiss|Nike|38.03|9|10|25.0|5|2017-10-01|C|
11738|M|weiss|Nike|38.03|9|10|25.0|1|2017-10-01|C|
11738|S|weiss|Nike|38.03|9|10|25.0|1|2017-10-01|C|
11738|XL|weiss|Nike|38.03|9|10|25.0|2|2017-10-01|C|
11739|L|gruen|PUMA|44.38|15|33||2|2017-10-01||
11739|M|gruen|PUMA|44.38|15|33||4|2017-10-01||
11739|XL|gruen|PUMA|44.38|15|33||1|2017-10-01||
11747|S|grau|Nike|126.93|9|10|35.0|1|2017-10-01|C|
11749|39|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|2.0
11749|40|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|2.0
11749|41|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|3.0
11749|42|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|3.0
11749|44|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|4.0
11749|45|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|4.0
11749|46|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|4.0
11749|47,5|rot|Nike|114.23|1|2|39.0|1|2017-10-01|S|5.0
11754|S ( 34/36 )|grau|Nike|50.73|9|10|35.0|1|2017-10-01|C|
11756|4 ( 43-46 )|blau|PUMA|10.09|1|7|13.0|1|2017-11-20|A|4.0
11756|5 ( 47-49 )|blau|PUMA|10.09|1|7|13.0|1|2017-11-20|A|5.0
11757|2XL|weiss|adidas|18.98|1|7|8.0|3|2017-10-01|C|
11757|L|weiss|adidas|18.98|1|7|8.0|12|2017-10-01|C|
11757|M|weiss|adidas|18.98|1|7|8.0|29|2017-10-01|C|
11757|S|weiss|adidas|18.98|1|7|8.0|5|2017-10-01|C|
11757|XL|weiss|adidas|18.98|1|7|8.0|1|2017-10-01|C|
11758|M|blau|adidas|38.03|1|7|16.0|1|2017-10-20|C|
11758|S|blau|adidas|38.03|1|7|16.0|1|2017-10-20|C|
