pid|size|startdate|wait_time|Rcr
12207|S|2017-12-19|0|0
12207|S|2017-12-20|3|0
12207|S|2017-12-24|0|0
12207|S|2017-12-25|3|0
12207|S|2017-12-29|0|0
12207|S|2017-12-30|0|0
12207|S|2017-12-31|2|0
12207|S|2018-01-03|0|0
12207|S|2018-01-04|0|0
12207|S|2018-01-05|0|0
12207|S|2018-01-06|1|0
12207|S|2018-01-08|0|0
12207|S|2018-01-09|0|0
12207|S|2018-01-10|4|0
12207|S|2018-01-15|0|0
12207|S|2018-01-16|1|0
12207|S|2018-01-18|0|0
12207|S|2018-01-19|2|0
12207|S|2018-01-22|0|0
12207|S|2018-01-23|1|0
12207|S|2018-01-25|0|0
12207|S|2018-01-26|5|0
12207|XL|2017-10-01|31|0
12207|XL|2017-11-02|7|0
12207|XL|2017-11-10|3|0
12207|XL|2017-11-14|2|0
12207|XL|2017-11-17|0|0
12207|XL|2017-11-18|1|0
12207|XL|2017-11-20|4|0
12207|XL|2017-11-25|1|0
12207|XL|2017-11-27|0|0
12207|XL|2017-11-28|0|0
12207|XL|2017-11-29|4|0
12207|XL|2017-12-04|3|0
12207|XL|2017-12-08|3|0
12207|XL|2017-12-12|0|0
12207|XL|2017-12-13|5|0
12207|XL|2017-12-19|0|0
12207|XL|2017-12-20|0|0
12207|XL|2017-12-21|0|0
12207|XL|2017-12-22|2|0
12207|XL|2017-12-25|1|0
12207|XL|2017-12-27|3|0
12207|XL|2017-12-31|1|0
12207|XL|2018-01-02|0|0
12207|XL|2018-01-03|0|0
12207|XL|2018-01-04|0|0
12207|XL|2018-01-05|2|0
12207|XL|2018-01-08|0|0
12207|XL|2018-01-09|0|0
12207|XL|2018-01-10|0|0
12207|XL|2018-01-11|0|0
12207|XL|2018-01-12|3|0
12207|XL|2018-01-16|1|0
12207|XL|2018-01-18|1|0
12207|XL|2018-01-20|0|0
12207|XL|2018-01-21|0|0
12207|XL|2018-01-22|0|0
12207|XL|2018-01-23|8|0
12209|L|2017-10-01|38|0
12209|L|2017-11-09|83|1
12211|38,5|2017-10-01|1|0
12211|38,5|2017-10-03|44|0
12211|38,5|2017-11-17|75|1
12213|3XL|2017-10-01|30|0
12213|3XL|2017-11-01|91|1
12214|M|2017-10-01|23|0
12214|M|2017-10-25|10|0
12214|M|2017-11-05|22|0
12214|M|2017-11-28|5|0
12214|M|2017-12-04|5|0
12214|M|2017-12-10|0|0
12214|M|2017-12-11|1|0
12214|M|2017-12-13|5|0
12214|M|2017-12-19|0|0
12214|M|2017-12-20|7|0
12214|M|2017-12-28|0|0
12214|M|2017-12-29|0|0
12214|M|2017-12-30|1|0
12214|M|2018-01-01|6|0
12214|M|2018-01-08|3|0
12214|M|2018-01-12|2|0
12214|M|2018-01-15|8|0
12214|M|2018-01-24|0|0
12214|M|2018-01-25|6|1
12214|S|2017-10-01|12|0
12214|S|2017-10-14|12|0
12214|S|2017-10-27|6|0
12214|S|2017-11-03|89|1
12217|40|2017-10-01|3|0
12217|40|2017-10-05|4|0
12217|40|2017-10-10|8|0
12217|40|2017-10-19|16|0
12217|40|2017-11-05|11|0
12217|40|2017-11-17|26|0
12217|40|2017-12-14|48|1
12217|41|2017-10-01|4|0
12217|41|2017-10-06|6|0
12217|41|2017-10-13|9|0
12217|41|2017-10-23|9|0
12217|41|2017-11-02|18|0
12217|41|2017-11-21|1|0
12217|41|2017-11-23|21|0
12217|41|2017-12-15|47|1
12217|42|2017-10-01|3|0
12217|42|2017-10-05|7|0
12217|42|2017-10-13|17|0
12217|42|2017-10-31|7|0
12217|42|2017-11-08|67|0
12217|42|2018-01-15|5|0
12217|42|2018-01-21|10|1
12217|42,5|2017-10-01|0|0
12217|42,5|2017-10-02|0|0
12217|42,5|2017-10-03|12|0
12217|42,5|2017-10-16|10|0
12217|42,5|2017-10-27|4|0
12217|42,5|2017-11-01|0|0
12217|42,5|2017-11-02|43|0
12217|42,5|2017-12-16|29|0
12217|42,5|2018-01-15|16|1
12217|44|2017-10-01|8|0
12217|44|2017-10-10|0|0
12217|44|2017-10-11|18|0
12217|44|2017-10-30|2|0
12217|44|2017-11-02|3|0
12217|44|2017-11-06|6|0
12217|44|2017-11-13|9|0
12217|44|2017-11-23|1|0
12217|44|2017-11-25|67|1
12217|44,5|2017-10-01|1|0
12217|44,5|2017-10-03|1|0
12217|44,5|2017-10-05|7|0
12217|44,5|2017-10-13|5|0
12217|44,5|2017-10-19|1|0
12217|44,5|2017-10-21|10|0
12217|44,5|2017-11-01|0|0
12217|44,5|2017-11-02|22|0
12217|44,5|2017-11-25|20|0
12217|44,5|2017-12-16|22|0
12217|44,5|2018-01-08|23|1
12217|45,5|2017-10-01|11|0
12217|45,5|2017-10-13|90|0
12217|45,5|2018-01-12|19|1
12218|3 ( 39-42 )|2017-11-20|9|0
12218|3 ( 39-42 )|2017-11-30|44|0
12218|3 ( 39-42 )|2018-01-14|17|1
12218|4 ( 43-46 )|2017-11-20|4|0
12218|4 ( 43-46 )|2017-11-25|34|0
12218|4 ( 43-46 )|2017-12-30|17|0
12218|4 ( 43-46 )|2018-01-17|1|0
12218|4 ( 43-46 )|2018-01-19|11|0
12218|4 ( 43-46 )|2018-01-31|0|1
12219|40,5|2017-10-01|15|0
12219|40,5|2017-10-17|13|0
12219|40,5|2017-10-31|92|1
12219|43|2017-10-01|11|0
12219|43|2017-10-13|10|0
12219|43|2017-10-24|21|0
12219|43|2017-11-15|0|0
12219|43|2017-11-16|42|0
12219|43|2017-12-29|20|0
12219|43|2018-01-19|12|1
12219|46,5|2017-10-01|34|0
12219|46,5|2017-11-05|14|0
12219|46,5|2017-11-20|72|1
12220|39 1/3|2017-10-01|117|0
12220|39 1/3|2018-01-27|4|1
12221|M|2017-12-27|21|0
12221|M|2018-01-18|13|1
12228|L|2017-10-01|103|0
12228|L|2018-01-13|4|0
12228|L|2018-01-18|8|0
12228|L|2018-01-27|4|1
12228|M|2017-10-01|25|0
12228|M|2017-10-27|15|0
12228|M|2017-11-12|17|0
12228|M|2017-11-30|48|0
12228|M|2018-01-18|0|0
12228|M|2018-01-19|7|0
12228|M|2018-01-27|4|1
12228|S|2017-10-01|73|0
12228|S|2017-12-14|34|0
12228|S|2018-01-18|8|0
12228|S|2018-01-27|4|1
12228|XL|2017-10-01|93|0
12228|XL|2018-01-03|14|0
12228|XL|2018-01-18|8|0
12228|XL|2018-01-27|4|1
12229|L ( 152-158 )|2017-10-01|3|0
12229|L ( 152-158 )|2017-10-05|18|0
12229|L ( 152-158 )|2017-10-24|7|0
12229|L ( 152-158 )|2017-11-01|6|0
12229|L ( 152-158 )|2017-11-08|3|0
12229|L ( 152-158 )|2017-11-12|2|0
12229|L ( 152-158 )|2017-11-15|1|0
12229|L ( 152-158 )|2017-11-17|16|0
12229|L ( 152-158 )|2017-12-04|1|0
12229|L ( 152-158 )|2017-12-06|11|0
12229|L ( 152-158 )|2017-12-18|2|0
12229|L ( 152-158 )|2017-12-21|6|0
12229|L ( 152-158 )|2017-12-28|7|0
12229|L ( 152-158 )|2018-01-05|5|0
12229|L ( 152-158 )|2018-01-11|18|0
12229|L ( 152-158 )|2018-01-30|1|1
12229|M ( 140-152 )|2017-10-01|3|0
12229|M ( 140-152 )|2017-10-05|42|0
12229|M ( 140-152 )|2017-11-17|75|1
12229|S ( 128-140 )|2017-10-01|3|0
12229|S ( 128-140 )|2017-10-05|11|0
12229|S ( 128-140 )|2017-10-17|17|0
12229|S ( 128-140 )|2017-11-04|3|0
12229|S ( 128-140 )|2017-11-08|8|0
12229|S ( 128-140 )|2017-11-17|13|0
12229|S ( 128-140 )|2017-12-01|52|0
12229|S ( 128-140 )|2018-01-23|8|1
12229|XL ( 158-170 )|2017-10-01|3|0
12229|XL ( 158-170 )|2017-10-05|42|0
12229|XL ( 158-170 )|2017-11-17|16|0
12229|XL ( 158-170 )|2017-12-04|18|0
12229|XL ( 158-170 )|2017-12-23|39|1
12230|39|2017-10-01|2|0
12230|39|2017-10-04|36|0
12230|39|2017-11-10|16|0
12230|39|2017-11-27|37|0
12230|39|2018-01-04|27|1
12230|40|2017-10-01|23|0
12230|40|2017-10-25|64|0
12230|40|2017-12-29|28|0
12230|40|2018-01-27|4|1
12230|40,5|2017-10-01|1|0
12230|40,5|2017-10-03|1|0
12230|40,5|2017-10-05|0|0
12230|40,5|2017-10-06|4|0
12230|40,5|2017-10-11|0|0
12230|40,5|2017-10-12|7|0
12230|40,5|2017-10-20|21|0
12230|40,5|2017-11-11|12|0
12230|40,5|2017-11-24|17|0
12230|40,5|2017-12-12|16|0
12230|40,5|2017-12-29|27|0
12230|40,5|2018-01-26|5|1
12230|41|2017-10-01|26|0
12230|41|2017-10-28|23|0
12230|41|2017-11-21|65|0
12230|41|2018-01-26|5|1
12230|42|2017-10-01|4|0
12230|42|2017-10-06|5|0
12230|42|2017-10-12|5|0
12230|42|2017-10-18|17|0
12230|42|2017-11-05|6|0
12230|42|2017-11-12|22|0
12230|42|2017-12-05|43|0
12230|42|2018-01-18|9|0
12230|42|2018-01-28|3|1
12230|42,5|2017-10-01|91|0
12230|42,5|2018-01-01|30|1
12230|43|2017-10-01|73|0
12230|43|2017-12-14|48|1
12230|44|2017-10-01|122|1
12230|44,5|2017-10-01|105|0
12230|44,5|2018-01-15|16|1
12230|45|2017-10-01|105|0
12230|45|2018-01-15|16|1
12230|45,5|2017-10-01|74|0
12230|45,5|2017-12-15|1|0
12230|45,5|2017-12-17|12|0
12230|45,5|2017-12-30|14|0
12230|45,5|2018-01-14|7|0
12230|45,5|2018-01-22|2|0
12230|45,5|2018-01-25|2|0
12230|45,5|2018-01-28|3|1
12230|46|2017-10-01|6|0
12230|46|2017-10-08|68|0
12230|46|2017-12-16|31|0
12230|46|2018-01-17|8|0
12230|46|2018-01-26|5|1
12230|47|2017-10-01|105|0
12230|47|2018-01-15|16|1
12230|47,5|2017-10-01|122|1
12236|2XL|2017-10-01|29|0
12236|2XL|2017-10-31|1|0
12236|2XL|2017-11-02|14|0
12236|2XL|2017-11-17|2|0
12236|2XL|2017-11-20|5|0
12236|2XL|2017-11-26|6|0
12236|2XL|2017-12-03|1|0
12236|2XL|2017-12-05|1|0
12236|2XL|2017-12-07|1|0
12236|2XL|2017-12-09|30|0
12236|2XL|2018-01-09|7|0
12236|2XL|2018-01-17|13|0
12236|2XL|2018-01-31|0|1
12236|L|2017-10-01|5|0
12236|L|2017-10-07|3|0
12236|L|2017-10-11|0|0
12236|L|2017-10-12|2|0
12236|L|2017-10-15|1|0
12236|L|2017-10-17|5|0
12236|L|2017-10-23|1|0
12236|L|2017-10-25|0|0
12236|L|2017-10-26|0|0
12236|L|2017-10-27|2|0
12236|L|2017-10-30|1|0
12236|L|2017-11-01|5|0
12236|L|2017-11-07|3|0
12236|L|2017-11-11|1|0
12236|L|2017-11-13|0|0
12236|L|2017-11-14|0|0
12236|L|2017-11-15|1|0
12236|L|2017-11-17|1|0
12236|L|2017-11-19|0|0
12236|L|2017-11-20|0|0
12236|L|2017-11-21|1|0
12236|L|2017-11-23|1|0
12236|L|2017-11-25|1|0
12236|L|2017-11-27|0|0
12236|L|2017-11-28|5|0
12236|L|2017-12-04|0|0
12236|L|2017-12-05|1|0
12236|L|2017-12-07|1|0
12236|L|2017-12-09|1|0
12236|L|2017-12-11|1|0
12236|L|2017-12-13|0|0
12236|L|2017-12-14|3|0
12236|L|2017-12-18|0|0
12236|L|2017-12-19|6|0
12236|L|2017-12-26|6|0
12236|L|2018-01-02|1|0
12236|L|2018-01-04|8|0
12236|L|2018-01-13|3|0
12236|L|2018-01-17|6|0
12236|L|2018-01-24|0|0
12236|L|2018-01-25|0|0
12236|L|2018-01-26|5|0
12236|M|2017-10-01|7|0
12236|M|2017-10-09|2|0
12236|M|2017-10-12|4|0
12236|M|2017-10-17|0|0
12236|M|2017-10-18|1|0
12236|M|2017-10-20|1|0
12236|M|2017-10-22|0|0
12236|M|2017-10-23|1|0
12236|M|2017-10-25|0|0
12236|M|2017-10-26|1|0
12236|M|2017-10-28|1|0
12236|M|2017-10-30|1|0
12236|M|2017-11-01|0|0
12236|M|2017-11-02|0|0
12236|M|2017-11-03|4|0
12236|M|2017-11-08|1|0
12236|M|2017-11-10|0|0
12236|M|2017-11-11|0|0
12236|M|2017-11-12|0|0
12236|M|2017-11-13|1|0
12236|M|2017-11-15|1|0
12236|M|2017-11-17|0|0
12236|M|2017-11-18|0|0
12236|M|2017-11-19|1|0
12236|M|2017-11-21|1|0
12236|M|2017-11-23|0|0
12236|M|2017-11-24|0|0
12236|M|2017-11-25|0|0
12236|M|2017-11-26|0|0
12236|M|2017-11-27|0|0
12236|M|2017-11-28|1|0
12236|M|2017-11-30|4|0
12236|M|2017-12-05|1|0
12236|M|2017-12-07|0|0
12236|M|2017-12-08|0|0
12236|M|2017-12-09|0|0
12236|M|2017-12-10|0|0
12236|M|2017-12-11|1|0
12236|M|2017-12-13|0|0
12236|M|2017-12-14|0|0
12236|M|2017-12-15|2|0
12236|M|2017-12-18|4|0
12236|M|2017-12-23|3|0
12236|M|2017-12-27|12|0
12236|M|2018-01-09|3|0
12236|M|2018-01-13|2|0
12236|M|2018-01-16|1|0
12236|M|2018-01-18|2|0
12236|M|2018-01-21|5|0
12236|M|2018-01-27|3|0
12236|M|2018-01-31|0|0
12236|S|2017-10-01|10|0
12236|S|2017-10-12|0|0
12236|S|2017-10-13|2|0
12236|S|2017-10-16|1|0
12236|S|2017-10-18|0|0
12236|S|2017-10-19|0|0
12236|S|2017-10-20|0|0
12236|S|2017-10-21|0|0
12236|S|2017-10-22|0|0
12236|S|2017-10-23|2|0
12236|S|2017-10-26|0|0
12236|S|2017-10-27|3|0
12236|S|2017-10-31|4|0
12236|S|2017-11-05|0|0
12236|S|2017-11-06|0|0
12236|S|2017-11-07|0|0
12236|S|2017-11-08|2|0
12236|S|2017-11-11|0|0
12236|S|2017-11-12|0|0
12236|S|2017-11-13|1|0
12236|S|2017-11-15|6|0
12236|S|2017-11-22|0|0
12236|S|2017-11-23|0|0
12236|S|2017-11-24|0|0
12236|S|2017-11-25|1|0
12236|S|2017-11-27|0|0
12236|S|2017-11-28|0|0
12236|S|2017-11-29|0|0
12236|S|2017-11-30|3|0
12236|S|2017-12-04|0|0
12236|S|2017-12-05|0|0
12236|S|2017-12-06|0|0
12236|S|2017-12-07|0|0
12236|S|2017-12-08|0|0
12236|S|2017-12-09|0|0
12236|S|2017-12-10|1|0
12236|S|2017-12-12|4|0
12236|S|2017-12-17|0|0
12236|S|2017-12-18|4|0
12236|S|2017-12-23|0|0
12236|S|2017-12-24|5|0
12236|S|2017-12-30|9|0
12236|S|2018-01-09|3|0
12236|S|2018-01-13|1|0
12236|S|2018-01-15|1|0
12236|S|2018-01-17|1|0
12236|S|2018-01-19|11|0
12236|S|2018-01-31|0|0
12236|XL|2017-10-01|10|0
12236|XL|2017-10-12|3|0
12236|XL|2017-10-16|2|0
12236|XL|2017-10-19|2|0
12236|XL|2017-10-22|0|0
12236|XL|2017-10-23|0|0
12236|XL|2017-10-24|1|0
12236|XL|2017-10-26|1|0
12236|XL|2017-10-28|3|0
12236|XL|2017-11-01|2|0
12236|XL|2017-11-04|7|0
12236|XL|2017-11-12|1|0
12236|XL|2017-11-14|2|0
12236|XL|2017-11-17|1|0
12236|XL|2017-11-19|0|0
12236|XL|2017-11-20|4|0
12236|XL|2017-11-25|1|0
12236|XL|2017-11-27|9|0
12236|XL|2017-12-07|1|0
12236|XL|2017-12-09|18|0
12236|XL|2017-12-28|1|0
12236|XL|2017-12-30|10|0
12236|XL|2018-01-10|2|0
12236|XL|2018-01-13|3|0
12236|XL|2018-01-17|0|0
12236|XL|2018-01-18|4|0
12236|XL|2018-01-23|1|0
12236|XL|2018-01-25|0|0
12236|XL|2018-01-26|5|0
12238|L|2017-10-01|3|0
12238|L|2017-10-05|0|0
12238|L|2017-10-06|3|0
12238|L|2017-10-10|16|0
12238|L|2017-10-27|10|0
12238|L|2017-11-07|1|0
12238|L|2017-11-09|4|0
12238|L|2017-11-14|1|0
12238|L|2017-11-16|3|0
12238|L|2017-11-20|4|0
12238|L|2017-11-25|7|0
12238|L|2017-12-03|6|0
12238|L|2017-12-10|2|0
12238|L|2017-12-13|2|0
12238|L|2017-12-16|1|0
12238|L|2017-12-18|22|0
12238|L|2018-01-10|7|0
12238|L|2018-01-18|12|0
12238|L|2018-01-31|0|0
12238|M|2017-10-01|14|0
12238|M|2017-10-16|34|0
12238|M|2017-11-20|7|0
12238|M|2017-11-28|49|0
12238|M|2018-01-17|14|1
12238|S|2017-10-01|49|0
12238|S|2017-11-20|5|0
12238|S|2017-11-26|32|0
12238|S|2017-12-29|33|1
12238|XL|2017-10-01|63|0
12238|XL|2017-12-04|12|0
12238|XL|2017-12-17|45|1
12240|40|2017-10-01|65|0
12240|40|2017-12-06|56|1
12240|40,5|2017-10-01|33|0
12240|40,5|2017-11-04|88|1
12240|41|2017-10-01|18|0
12240|41|2017-10-20|35|0
12240|41|2017-11-25|67|1
12240|42|2017-10-01|3|0
12240|42|2017-10-05|1|0
12240|42|2017-10-07|10|0
12240|42|2017-10-18|12|0
12240|42|2017-10-31|14|0
12240|42|2017-11-15|60|0
12240|42|2018-01-15|13|0
12240|42|2018-01-29|1|0
12240|42|2018-01-31|0|1
12240|43|2017-10-01|11|0
12240|43|2017-10-13|5|0
12240|43|2017-10-19|12|0
12240|43|2017-11-01|11|0
12240|43|2017-11-13|0|0
12240|43|2017-11-14|15|0
12240|43|2017-11-30|7|0
12240|43|2017-12-08|40|0
12240|43|2018-01-18|13|1
12240|44|2017-10-01|9|0
12240|44|2017-10-11|5|0
12240|44|2017-10-17|11|0
12240|44|2017-10-29|14|0
12240|44|2017-11-13|21|0
12240|44|2017-12-05|57|1
12240|44,5|2017-10-01|16|0
12240|44,5|2017-10-18|18|0
12240|44,5|2017-11-06|13|0
12240|44,5|2017-11-20|7|0
12240|44,5|2017-11-28|55|0
12240|44,5|2018-01-23|8|1
12240|45|2017-10-01|11|0
12240|45|2017-10-13|6|0
12240|45|2017-10-20|3|0
12240|45|2017-10-24|1|0
12240|45|2017-10-26|11|0
12240|45|2017-11-07|1|0
12240|45|2017-11-09|1|0
12240|45|2017-11-11|8|0
12240|45|2017-11-20|6|0
12240|45|2017-11-27|0|0
12240|45|2017-11-28|34|0
12240|45|2018-01-02|29|1
12240|45,5|2017-10-01|16|0
12240|45,5|2017-10-18|6|0
12240|45,5|2017-10-25|5|0
12240|45,5|2017-10-31|8|0
12240|45,5|2017-11-09|48|0
12240|45,5|2017-12-28|4|0
12240|45,5|2018-01-02|12|0
12240|45,5|2018-01-15|16|1
12240|46|2017-10-01|14|0
12240|46|2017-10-16|1|0
12240|46|2017-10-18|13|0
12240|46|2017-11-01|17|0
12240|46|2017-11-19|26|0
12240|46|2017-12-16|40|0
12240|46|2018-01-26|2|0
12240|46|2018-01-29|2|1
12250|44|2017-10-01|13|0
12250|44|2017-10-15|10|0
12250|44|2017-10-26|17|0
12250|44|2017-11-13|8|0
12250|44|2017-11-22|6|0
12250|44|2017-11-29|3|0
12250|44|2017-12-03|2|0
12250|44|2017-12-06|6|0
12250|44|2017-12-13|4|0
12250|44|2017-12-18|9|0
12250|44|2017-12-28|11|0
12250|44|2018-01-09|4|0
12250|44|2018-01-14|10|0
12250|44|2018-01-25|6|0
12250|45|2017-10-01|9|0
12250|45|2017-10-11|10|0
12250|45|2017-10-22|13|0
12250|45|2017-11-05|7|0
12250|45|2017-11-13|11|0
12250|45|2017-11-25|4|0
12250|45|2017-11-30|4|0
12250|45|2017-12-05|4|0
12250|45|2017-12-10|4|0
12250|45|2017-12-15|6|0
12250|45|2017-12-22|4|0
12250|45|2017-12-27|2|0
12250|45|2017-12-30|9|0
12250|45|2018-01-09|13|0
12250|45|2018-01-23|8|1
12250|46|2017-10-01|1|0
12250|46|2017-10-03|6|0
12250|46|2017-10-10|0|0
12250|46|2017-10-11|7|0
12250|46|2017-10-19|2|0
12250|46|2017-10-22|0|0
12250|46|2017-10-23|2|0
12250|46|2017-10-26|9|0
12250|46|2017-11-05|2|0
12250|46|2017-11-08|3|0
12250|46|2017-11-12|0|0
12250|46|2017-11-13|0|0
12250|46|2017-11-14|5|0
12250|46|2017-11-20|4|0
12250|46|2017-11-25|2|0
12250|46|2017-11-28|0|0
12250|46|2017-11-29|0|0
12250|46|2017-11-30|0|0
12250|46|2017-12-01|24|0
12250|46|2017-12-26|6|0
12250|46|2018-01-02|5|0
12250|46|2018-01-08|3|0
12250|46|2018-01-12|19|0
12254|140/152|2017-10-01|2|0
12254|140/152|2017-10-04|1|0
12254|140/152|2017-10-06|0|0
12254|140/152|2017-10-07|0|0
12254|140/152|2017-10-08|0|0
12254|140/152|2017-10-09|0|0
12254|140/152|2017-10-10|0|0
12254|140/152|2017-10-11|3|0
12254|140/152|2017-10-15|1|0
12254|140/152|2017-10-17|7|0
12254|140/152|2017-10-25|1|0
12254|140/152|2017-10-27|0|0
12254|140/152|2017-10-28|0|0
12254|140/152|2017-10-29|1|0
12254|140/152|2017-10-31|0|0
12254|140/152|2017-11-01|5|0
12254|140/152|2017-11-07|1|0
12254|140/152|2017-11-09|1|0
12254|140/152|2017-11-11|3|0
12254|140/152|2017-11-15|20|0
12254|140/152|2017-12-06|0|0
12254|140/152|2017-12-07|15|0
12254|140/152|2017-12-23|22|0
12254|140/152|2018-01-15|4|0
12254|140/152|2018-01-20|6|0
12254|140/152|2018-01-27|3|0
12254|140/152|2018-01-31|0|1
12254|164/176|2017-10-01|0|0
12254|164/176|2017-10-02|1|0
12254|164/176|2017-10-04|1|0
12254|164/176|2017-10-06|2|0
12254|164/176|2017-10-09|1|0
12254|164/176|2017-10-11|2|0
12254|164/176|2017-10-14|0|0
12254|164/176|2017-10-15|4|0
12254|164/176|2017-10-20|3|0
12254|164/176|2017-10-24|2|0
12254|164/176|2017-10-27|3|0
12254|164/176|2017-10-31|0|0
12254|164/176|2017-11-01|4|0
12254|164/176|2017-11-06|4|0
12254|164/176|2017-11-11|3|0
12254|164/176|2017-11-15|0|0
12254|164/176|2017-11-16|2|0
12254|164/176|2017-11-19|15|0
12254|164/176|2017-12-05|1|0
12254|164/176|2017-12-07|0|0
12254|164/176|2017-12-08|3|0
12254|164/176|2017-12-12|41|0
12254|164/176|2018-01-23|7|0
12254|164/176|2018-01-31|0|1
12255|S|2017-10-01|12|0
12255|S|2017-10-14|109|1
12259|L|2017-11-10|13|0
12259|L|2017-11-24|68|1
12261|38|2017-10-01|57|0
12261|38|2017-11-28|64|1
12261|38,5|2017-10-01|57|0
12261|38,5|2017-11-28|64|1
12263|L|2017-10-01|45|0
12263|L|2017-11-16|76|1
12263|M|2017-10-01|122|1
12263|XL|2017-10-01|44|0
12263|XL|2017-11-15|77|1
12264|2XL|2017-10-01|24|0
12264|2XL|2017-10-26|14|0
12264|2XL|2017-11-10|34|0
12264|2XL|2017-12-15|45|0
12264|2XL|2018-01-30|1|1
12264|3XL|2017-10-01|109|0
12264|3XL|2018-01-19|12|1
12264|L|2017-10-01|36|0
12264|L|2017-11-07|17|0
12264|L|2017-11-25|15|0
12264|L|2017-12-11|18|0
12264|L|2017-12-30|12|0
12264|L|2018-01-12|7|0
12264|L|2018-01-20|9|0
12264|L|2018-01-30|0|0
12264|L|2018-01-31|0|0
12264|M|2017-10-01|31|0
12264|M|2017-11-02|23|0
12264|M|2017-11-26|46|0
12264|M|2018-01-12|19|1
12264|S|2017-10-01|8|0
12264|S|2017-10-10|0|0
12264|S|2017-10-11|64|0
12264|S|2017-12-15|2|0
12264|S|2017-12-18|0|0
12264|S|2017-12-19|0|0
12264|S|2017-12-20|11|0
12264|S|2018-01-01|10|0
12264|S|2018-01-12|0|0
12264|S|2018-01-13|18|0
12264|XL|2017-10-01|25|0
12264|XL|2017-10-27|24|0
12264|XL|2017-11-21|3|0
12264|XL|2017-11-25|10|0
12264|XL|2017-12-06|7|0
12264|XL|2017-12-14|0|0
12264|XL|2017-12-15|13|0
12264|XL|2017-12-29|1|0
12264|XL|2017-12-31|17|0
12264|XL|2018-01-18|4|0
12264|XL|2018-01-23|3|0
12264|XL|2018-01-27|2|0
12264|XL|2018-01-30|0|0
12264|XL|2018-01-31|0|0
12268|41|2017-11-10|77|0
12268|41|2018-01-27|4|1
12268|42|2017-11-10|62|0
12268|42|2018-01-12|19|1
12268|42,5|2017-11-10|42|0
12268|42,5|2017-12-23|10|0
12268|42,5|2018-01-03|8|0
12268|42,5|2018-01-12|17|0
12268|42,5|2018-01-30|1|0
12268|43|2017-11-10|47|0
12268|43|2017-12-28|14|0
12268|43|2018-01-12|0|0
12268|43|2018-01-13|7|0
12268|43|2018-01-21|10|0
12268|44|2017-11-10|62|0
12268|44|2018-01-12|1|0
12268|44|2018-01-14|17|1
12268|44,5|2017-11-10|62|0
12268|44,5|2018-01-12|1|0
12268|44,5|2018-01-14|10|0
12268|44,5|2018-01-25|0|0
12268|44,5|2018-01-26|0|0
12268|44,5|2018-01-27|2|0
12268|44,5|2018-01-30|0|0
12268|44,5|2018-01-31|0|0
12268|45|2017-11-10|82|1
12268|45,5|2017-11-10|82|1
12268|46|2017-11-10|61|0
12268|46|2018-01-11|19|0
12268|46|2018-01-31|0|1
12269|2XL|2017-10-01|98|0
12269|2XL|2018-01-08|23|1
12269|XL|2017-10-01|70|0
12269|XL|2017-12-11|51|1
12270|L|2017-10-01|58|0
12270|L|2017-11-29|63|1
12273|45 1/3|2017-10-01|42|0
12273|45 1/3|2017-11-13|2|0
12273|45 1/3|2017-11-16|14|0
12273|45 1/3|2017-12-01|2|0
12273|45 1/3|2017-12-04|41|0
12273|45 1/3|2018-01-15|16|1
12275|40|2017-10-01|61|0
12275|40|2017-12-02|60|1
12276|L|2017-10-01|99|0
12276|L|2018-01-09|1|0
12276|L|2018-01-11|20|0
12278|46|2017-10-01|98|0
12278|46|2018-01-08|12|0
12278|46|2018-01-21|10|1
12283|40,5|2017-10-01|57|0
12283|40,5|2017-11-28|58|0
12283|40,5|2018-01-26|5|1
12283|41|2017-10-01|55|0
12283|41|2017-11-26|46|0
12283|41|2018-01-12|9|0
12283|41|2018-01-22|9|1
12283|42,5|2017-10-01|122|1
12283|43|2017-10-01|63|0
12283|43|2017-12-04|58|1
12283|44|2017-10-01|50|0
12283|44|2017-11-21|3|0
12283|44|2017-11-25|10|0
12283|44|2017-12-06|8|0
12283|44|2017-12-15|37|0
12283|44|2018-01-22|0|0
12283|44|2018-01-23|0|0
12283|44|2018-01-24|5|0
12283|44|2018-01-30|1|1
12283|44,5|2017-10-01|45|0
12283|44,5|2017-11-16|11|0
12283|44,5|2017-11-28|2|0
12283|44,5|2017-12-01|13|0
12283|44,5|2017-12-15|4|0
12283|44,5|2017-12-20|40|0
12283|44,5|2018-01-30|1|1
12283|45|2017-10-01|45|0
12283|45|2017-11-16|3|0
12283|45|2017-11-20|66|0
12283|45|2018-01-26|5|1
12283|45,5|2017-10-01|109|0
12283|45,5|2018-01-19|12|1
12284|L|2017-11-23|57|0
12284|L|2018-01-20|1|0
12284|L|2018-01-22|0|0
12284|L|2018-01-23|8|1
12284|M|2017-11-23|60|0
12284|M|2018-01-23|8|1
12287|YXL 157,5-167,5|2017-10-01|56|0
12287|YXL 157,5-167,5|2017-11-27|11|0
12287|YXL 157,5-167,5|2017-12-09|53|1
12288|37,5|2017-10-01|87|0
12288|37,5|2017-12-28|34|1
12288|38|2017-10-01|14|0
12288|38|2017-10-16|1|0
12288|38|2017-10-18|4|0
12288|38|2017-10-23|12|0
12288|38|2017-11-05|6|0
12288|38|2017-11-12|45|0
12288|38|2017-12-28|34|0
12288|39|2017-10-01|6|0
12288|39|2017-10-08|0|0
